MANDT,OBJEK,ATINN,ATZHL,MAFID,KLART,ADZHL,ATWRT,ATFLV,STATU,LKENZ
100,MAT00503,AT039,2,O,001,000,V3,0.0,L,""
100,MAT00365,AT007,1,O,001,000,V3,0.0,"",""
100,MAT00748,AT007,2,O,001,000,RED,234.6233,"",X
100,MAT00351,AT021,3,O,001,000,V3,0.0,H,""
100,MAT00237,AT049,1,O,001,000,RED,0.0,"",""
100,MAT00196,AT011,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00621,AT039,1,O,001,000,"",0.0,"",""
100,MAT00447,AT018,2,O,001,000,RED,841.5041,H,""
100,MAT00345,AT018,2,O,001,000,V3,0.0,L,""
100,MAT00638,AT048,2,O,001,000,RED,0.0,H,""
100,MAT00392,AT011,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00028,AT006,2,O,001,000,,0.0,H,""
100,MAT00869,AT036,3,O,001,000,RED,11.8402,L,""
100,MAT00481,AT004,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00228,AT015,2,O,001,000,RED,0.0,H,""
100,MAT00937,AT015,3,O,001,000,BLUE,0.0,L,""
100,MAT00437,AT042,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00551,AT037,2,O,001,000,RED,958.8903,"",""
100,MAT00957,AT028,1,O,001,000,"",0.0,H,""
100,MAT00661,AT034,2,O,001,000,BLUE,0.0,L,""
100,MAT00734,AT039,1,O,001,000,,0.0,H,""
100,MAT00932,AT032,2,O,001,000,,0.0,H,""
100,MAT00426,AT032,2,O,001,000,RED,696.5132,"",X
100,MAT00644,AT035,3,O,001,000,,0.0,"",""
100,MAT00778,AT031,3,O,001,000,,0.0,"",""
100,MAT00967,AT018,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00262,AT003,2,O,001,000,V3,0.0,H,""
100,MAT00667,AT015,2,O,001,000,BATCH_A,188.8065,"",""
100,MAT00944,AT045,3,O,001,000,RED,0.0,"",""
100,MAT00441,AT043,3,O,001,000,RED,0.0,H,""
100,MAT00966,AT022,3,O,001,000,"",0.0,L,""
100,MAT00553,AT010,2,O,001,000,V3,0.0,"",""
100,MAT00733,AT003,1,O,001,000,BLUE,194.7022,"",""
100,MAT00231,AT009,3,O,001,000,RED,0.0,H,""
100,MAT00276,AT035,3,O,001,000,,0.0,L,""
100,MAT00371,AT049,1,O,001,000,V3,0.0,H,""
100,MAT00900,AT013,2,O,001,000,BLUE,0.0,L,""
100,MAT00665,AT048,1,O,001,000,BATCH_A,702.6788,"",""
100,MAT00558,AT045,2,O,001,000,RED,0.0,"",""
100,MAT00819,AT033,3,O,001,000,V3,0.0,H,""
100,MAT00177,AT048,3,O,001,000,,0.0,L,""
100,MAT00734,AT002,1,O,001,000,BLUE,0.0,"",""
100,MAT00904,AT002,2,O,001,000,"",926.4579,L,X
100,MAT00102,AT048,2,O,001,000,,0.0,H,""
100,MAT00808,AT002,1,O,001,000,V3,0.0,H,""
100,MAT00783,AT045,2,O,001,000,BLUE,0.0,"",""
100,MAT00938,AT042,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00346,AT014,3,O,001,000,V3,257.0532,L,""
100,MAT00664,AT041,2,O,001,000,BLUE,0.0,L,""
100,MAT00050,AT034,3,O,001,000,,0.0,"",""
100,MAT00640,AT043,3,O,001,000,,0.0,H,""
100,MAT00276,AT029,3,O,001,000,,0.0,"",""
100,MAT00665,AT041,3,O,001,000,BLUE,378.4716,H,""
100,MAT00412,AT040,3,O,001,000,BLUE,0.0,L,""
100,MAT00273,AT021,1,O,001,000,"",0.0,"",""
100,MAT00545,AT031,1,O,001,000,V3,0.0,L,""
100,MAT00152,AT013,2,O,001,000,BLUE,0.0,L,""
100,MAT00587,AT012,2,O,001,000,V3,806.253,"",""
100,MAT00521,AT045,2,O,001,000,BLUE,0.0,H,""
100,MAT00292,AT019,2,O,001,000,RED,0.0,"",""
100,MAT00259,AT014,1,O,001,000,V3,0.0,H,""
100,MAT00524,AT006,1,O,001,000,BLUE,0.0,L,""
100,MAT00195,AT008,2,O,001,000,V3,511.8905,L,X
100,MAT00396,AT026,3,O,001,000,RED,0.0,"",""
100,MAT00518,AT013,2,O,001,000,V3,0.0,"",""
100,MAT00756,AT008,1,O,001,000,BLUE,0.0,"",""
100,MAT00474,AT007,1,O,001,000,"",0.0,L,""
100,MAT00519,AT023,3,O,001,000,V3,477.0373,"",""
100,MAT00187,AT017,2,O,001,000,,0.0,"",""
100,MAT00814,AT047,2,O,001,000,V3,0.0,"",""
100,MAT00501,AT043,3,O,001,000,,0.0,L,""
100,MAT00948,AT020,2,O,001,000,BLUE,0.0,L,""
100,MAT00415,AT030,2,O,001,000,BATCH_A,784.279,H,""
100,MAT00689,AT036,2,O,001,000,RED,0.0,H,""
100,MAT00703,AT004,2,O,001,000,BLUE,0.0,L,""
100,MAT00511,AT028,1,O,001,000,,0.0,"",""
100,MAT00482,AT029,3,O,001,000,V3,0.0,"",""
100,MAT00353,AT003,2,O,001,000,BLUE,618.9121,L,""
100,MAT00773,AT029,2,O,001,000,"",0.0,"",""
100,MAT00365,AT001,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00744,AT003,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00510,AT047,2,O,001,000,RED,0.0,L,""
100,MAT00122,AT031,3,O,001,000,V3,958.9287,L,X
100,MAT00065,AT002,1,O,001,000,V3,0.0,H,""
100,MAT00705,AT038,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00191,AT013,1,O,001,000,RED,0.0,H,""
100,MAT00842,AT017,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00813,AT046,1,O,001,000,BATCH_A,241.8782,H,""
100,MAT00737,AT040,3,O,001,000,BLUE,0.0,H,""
100,MAT00926,AT004,3,O,001,000,,0.0,H,""
100,MAT00882,AT027,2,O,001,000,"",0.0,H,""
100,MAT00787,AT049,1,O,001,000,V3,0.0,H,""
100,MAT00737,AT004,2,O,001,000,V3,316.3013,"",""
100,MAT00793,AT041,3,O,001,000,RED,0.0,"",""
100,MAT00124,AT049,1,O,001,000,V3,0.0,L,""
100,MAT00563,AT013,2,O,001,000,BLUE,0.0,"",""
100,MAT00957,AT014,2,O,001,000,V3,0.0,L,""
100,MAT00811,AT034,2,O,001,000,BLUE,679.6803,L,""
100,MAT00381,AT041,1,O,001,000,BLUE,0.0,"",""
100,MAT00908,AT011,3,O,001,000,RED,0.0,"",""
100,MAT00231,AT034,3,O,001,000,,0.0,"",""
100,MAT00200,AT041,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00475,AT009,2,O,001,000,"",52.7353,L,X
100,MAT00958,AT010,1,O,001,000,BLUE,0.0,L,""
100,MAT00496,AT049,3,O,001,000,,0.0,H,""
100,MAT00623,AT033,1,O,001,000,,0.0,"",""
100,MAT00796,AT047,2,O,001,000,V3,0.0,L,""
100,MAT00232,AT009,2,O,001,000,V3,223.6527,H,""
100,MAT00511,AT010,2,O,001,000,V3,0.0,"",""
100,MAT00448,AT024,3,O,001,000,V3,0.0,L,""
100,MAT00030,AT049,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00234,AT039,2,O,001,000,RED,0.0,"",""
100,MAT00766,AT017,2,O,001,000,RED,666.6459,H,""
100,MAT00718,AT034,1,O,001,000,V3,0.0,H,""
100,MAT00302,AT020,1,O,001,000,"",0.0,"",""
100,MAT00327,AT004,1,O,001,000,,0.0,L,""
100,MAT00994,AT016,3,O,001,000,BLUE,0.0,H,""
100,MAT00986,AT047,2,O,001,000,V3,479.0236,L,""
100,MAT00208,AT001,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00179,AT038,3,O,001,000,BLUE,0.0,L,""
100,MAT00271,AT038,3,O,001,000,BLUE,0.0,"",""
100,MAT00873,AT048,1,O,001,000,RED,0.0,L,""
100,MAT00485,AT040,3,O,001,000,V3,927.74,H,X
100,MAT00999,AT028,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00737,AT016,1,O,001,000,V3,0.0,H,""
100,MAT00284,AT005,2,O,001,000,,0.0,L,""
100,MAT00333,AT003,1,O,001,000,"",0.0,L,""
100,MAT00637,AT014,1,O,001,000,V3,370.3793,"",""
100,MAT00756,AT041,2,O,001,000,RED,0.0,"",""
100,MAT00260,AT042,2,O,001,000,,0.0,"",""
100,MAT00963,AT035,3,O,001,000,,0.0,"",""
100,MAT00227,AT037,3,O,001,000,BLUE,0.0,H,""
100,MAT00255,AT042,1,O,001,000,BATCH_A,33.5662,H,""
100,MAT00844,AT023,1,O,001,000,,0.0,"",""
100,MAT00998,AT001,2,O,001,000,V3,0.0,L,""
100,MAT00719,AT038,2,O,001,000,RED,0.0,"",""
100,MAT00983,AT003,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00090,AT005,1,O,001,000,RED,524.8949,H,""
100,MAT00226,AT049,1,O,001,000,"",0.0,L,""
100,MAT00443,AT010,1,O,001,000,RED,0.0,L,""
100,MAT00959,AT039,3,O,001,000,V3,0.0,L,""
100,MAT00478,AT022,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00396,AT007,3,O,001,000,V3,591.1634,"",X
100,MAT00406,AT036,2,O,001,000,,0.0,"",""
100,MAT00847,AT049,3,O,001,000,BLUE,0.0,"",""
100,MAT00372,AT031,1,O,001,000,BLUE,0.0,L,""
100,MAT00092,AT020,3,O,001,000,RED,0.0,"",""
100,MAT00347,AT015,1,O,001,000,BLUE,347.3023,H,""
100,MAT00736,AT046,3,O,001,000,,0.0,H,""
100,MAT00198,AT007,1,O,001,000,,0.0,L,""
100,MAT00954,AT005,3,O,001,000,"",0.0,H,""
100,MAT00465,AT040,1,O,001,000,BLUE,0.0,H,""
100,MAT00155,AT028,2,O,001,000,BLUE,41.0737,"",""
100,MAT00616,AT015,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00694,AT048,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00968,AT003,2,O,001,000,RED,0.0,L,""
100,MAT00988,AT024,1,O,001,000,V3,0.0,H,""
100,MAT00937,AT010,1,O,001,000,BATCH_A,618.1016,"",""
100,MAT00986,AT040,2,O,001,000,,0.0,H,""
100,MAT00365,AT022,1,O,001,000,,0.0,"",""
100,MAT00443,AT007,2,O,001,000,V3,0.0,"",""
100,MAT00004,AT033,1,O,001,000,RED,0.0,L,""
100,MAT00694,AT004,3,O,001,000,"",64.3883,"",X
100,MAT00360,AT009,3,O,001,000,V3,0.0,"",""
100,MAT00543,AT043,2,O,001,000,BLUE,0.0,"",""
100,MAT00828,AT004,1,O,001,000,BLUE,0.0,L,""
100,MAT00699,AT023,3,O,001,000,BLUE,0.0,"",""
100,MAT00322,AT039,2,O,001,000,V3,94.4909,L,""
100,MAT00443,AT027,1,O,001,000,,0.0,H,""
100,MAT00660,AT006,3,O,001,000,,0.0,"",""
100,MAT00387,AT033,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00669,AT004,2,O,001,000,V3,0.0,L,""
100,MAT00556,AT007,1,O,001,000,BATCH_A,651.8745,"",""
100,MAT00595,AT022,3,O,001,000,RED,0.0,H,""
100,MAT00282,AT015,2,O,001,000,"",0.0,H,""
100,MAT00300,AT023,2,O,001,000,RED,0.0,L,""
100,MAT00926,AT028,2,O,001,000,,0.0,H,""
100,MAT00257,AT028,1,O,001,000,,223.4766,L,""
100,MAT00573,AT004,2,O,001,000,BLUE,0.0,H,""
100,MAT00604,AT040,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00426,AT022,2,O,001,000,,0.0,L,""
100,MAT00412,AT006,1,O,001,000,,0.0,L,""
100,MAT00049,AT031,2,O,001,000,RED,169.1272,H,X
100,MAT00694,AT031,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00852,AT007,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00271,AT043,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00827,AT038,2,O,001,000,"",0.0,H,""
100,MAT00089,AT043,3,O,001,000,BATCH_A,21.0811,L,""
100,MAT00595,AT044,3,O,001,000,,0.0,L,""
100,MAT00922,AT019,3,O,001,000,V3,0.0,L,""
100,MAT00072,AT006,3,O,001,000,,0.0,L,""
100,MAT00946,AT046,1,O,001,000,V3,0.0,L,""
100,MAT00815,AT024,1,O,001,000,RED,569.1398,L,""
100,MAT00814,AT036,2,O,001,000,RED,0.0,"",""
100,MAT00749,AT005,1,O,001,000,RED,0.0,"",""
100,MAT00186,AT025,1,O,001,000,V3,0.0,H,""
100,MAT00929,AT021,2,O,001,000,BLUE,0.0,"",""
100,MAT00428,AT037,3,O,001,000,,959.2874,L,""
100,MAT00012,AT023,3,O,001,000,"",0.0,L,""
100,MAT00823,AT033,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00815,AT045,2,O,001,000,V3,0.0,L,""
100,MAT00862,AT017,1,O,001,000,,0.0,L,""
100,MAT00208,AT034,1,O,001,000,BLUE,868.2669,H,X
100,MAT00550,AT036,3,O,001,000,,0.0,"",""
100,MAT00270,AT004,1,O,001,000,BLUE,0.0,L,""
100,MAT00739,AT033,3,O,001,000,,0.0,H,""
100,MAT00012,AT039,3,O,001,000,,0.0,H,""
100,MAT00275,AT040,2,O,001,000,V3,41.326,"",""
100,MAT00499,AT002,3,O,001,000,,0.0,H,""
100,MAT00372,AT031,1,O,001,000,V3,0.0,"",""
100,MAT00263,AT035,2,O,001,000,"",0.0,H,""
100,MAT00512,AT025,1,O,001,000,RED,0.0,"",""
100,MAT00379,AT031,1,O,001,000,V3,427.8899,H,""
100,MAT00984,AT028,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00802,AT024,1,O,001,000,BLUE,0.0,H,""
100,MAT00354,AT030,1,O,001,000,RED,0.0,"",""
100,MAT00251,AT031,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00354,AT031,2,O,001,000,BLUE,202.2105,L,""
100,MAT00798,AT018,3,O,001,000,RED,0.0,L,""
100,MAT00358,AT006,1,O,001,000,BLUE,0.0,"",""
100,MAT00867,AT027,2,O,001,000,RED,0.0,"",""
100,MAT00873,AT032,1,O,001,000,RED,0.0,"",""
100,MAT00663,AT015,1,O,001,000,"",52.3436,"",X
100,MAT00844,AT007,3,O,001,000,,0.0,H,""
100,MAT00193,AT011,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00568,AT046,3,O,001,000,,0.0,L,""
100,MAT00261,AT007,2,O,001,000,BLUE,0.0,"",""
100,MAT00599,AT015,3,O,001,000,RED,874.0646,"",""
100,MAT00617,AT006,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00539,AT045,2,O,001,000,RED,0.0,H,""
100,MAT00339,AT021,3,O,001,000,RED,0.0,H,""
100,MAT00919,AT007,3,O,001,000,RED,0.0,L,""
100,MAT00761,AT027,1,O,001,000,BATCH_A,753.0437,"",""
100,MAT00705,AT049,2,O,001,000,RED,0.0,"",""
100,MAT00157,AT018,1,O,001,000,"",0.0,"",""
100,MAT00844,AT048,1,O,001,000,V3,0.0,L,""
100,MAT00120,AT032,3,O,001,000,,0.0,"",""
100,MAT00805,AT001,3,O,001,000,,332.1413,"",""
100,MAT00613,AT044,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00491,AT010,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00660,AT042,3,O,001,000,RED,0.0,H,""
100,MAT00893,AT032,2,O,001,000,V3,0.0,"",""
100,MAT00509,AT015,3,O,001,000,V3,633.4447,"",X
100,MAT00867,AT026,3,O,001,000,RED,0.0,L,""
100,MAT00801,AT013,2,O,001,000,BLUE,0.0,H,""
100,MAT00114,AT041,3,O,001,000,RED,0.0,"",""
100,MAT00454,AT011,2,O,001,000,"",0.0,"",""
100,MAT01000,AT003,3,O,001,000,BATCH_A,913.1648,H,""
100,MAT00297,AT014,1,O,001,000,BLUE,0.0,"",""
100,MAT00008,AT008,1,O,001,000,V3,0.0,L,""
100,MAT00108,AT018,1,O,001,000,RED,0.0,H,""
100,MAT00003,AT030,2,O,001,000,BLUE,0.0,L,""
100,MAT00122,AT023,2,O,001,000,V3,171.7191,H,""
100,MAT00133,AT030,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00683,AT002,3,O,001,000,BLUE,0.0,"",""
100,MAT00188,AT041,3,O,001,000,BLUE,0.0,H,""
100,MAT00109,AT008,1,O,001,000,V3,0.0,H,""
100,MAT00389,AT032,3,O,001,000,V3,492.2741,"",""
100,MAT00893,AT018,3,O,001,000,"",0.0,L,""
100,MAT00314,AT004,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00969,AT006,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00654,AT029,1,O,001,000,BLUE,0.0,H,""
100,MAT00676,AT024,3,O,001,000,V3,11.2523,"",X
100,MAT00867,AT024,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00229,AT009,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00355,AT030,1,O,001,000,,0.0,H,""
100,MAT00170,AT049,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00893,AT021,2,O,001,000,,206.932,"",""
100,MAT00359,AT033,3,O,001,000,,0.0,H,""
100,MAT00869,AT033,1,O,001,000,,0.0,L,""
100,MAT00052,AT012,1,O,001,000,"",0.0,H,""
100,MAT00487,AT031,3,O,001,000,,0.0,"",""
100,MAT00773,AT021,3,O,001,000,V3,641.3357,H,""
100,MAT00475,AT002,1,O,001,000,,0.0,L,""
100,MAT00622,AT035,1,O,001,000,BLUE,0.0,"",""
100,MAT00731,AT040,1,O,001,000,BLUE,0.0,L,""
100,MAT00798,AT047,1,O,001,000,RED,0.0,"",""
100,MAT00261,AT049,2,O,001,000,,152.8718,H,""
100,MAT00355,AT037,2,O,001,000,RED,0.0,"",""
100,MAT00156,AT039,1,O,001,000,V3,0.0,"",""
100,MAT00424,AT021,1,O,001,000,V3,0.0,L,""
100,MAT00067,AT043,3,O,001,000,BLUE,0.0,H,""
100,MAT00734,AT018,2,O,001,000,"",16.7673,L,X
100,MAT00506,AT019,1,O,001,000,,0.0,"",""
100,MAT00877,AT040,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00277,AT015,2,O,001,000,,0.0,L,""
100,MAT00829,AT018,1,O,001,000,,0.0,L,""
100,MAT00010,AT004,1,O,001,000,,232.5659,L,""
100,MAT00654,AT025,1,O,001,000,BLUE,0.0,"",""
100,MAT00204,AT034,1,O,001,000,V3,0.0,H,""
100,MAT00909,AT005,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00842,AT047,1,O,001,000,RED,0.0,"",""
100,MAT00380,AT001,1,O,001,000,V3,434.8985,L,""
100,MAT00655,AT042,2,O,001,000,BLUE,0.0,"",""
100,MAT00983,AT002,3,O,001,000,"",0.0,L,""
100,MAT00476,AT014,3,O,001,000,RED,0.0,"",""
100,MAT00123,AT020,2,O,001,000,,0.0,L,""
100,MAT00785,AT005,2,O,001,000,,190.9334,L,""
100,MAT00701,AT019,1,O,001,000,V3,0.0,H,""
100,MAT00821,AT038,3,O,001,000,RED,0.0,L,""
100,MAT00466,AT036,3,O,001,000,BLUE,0.0,H,""
100,MAT00407,AT015,3,O,001,000,RED,0.0,L,""
100,MAT00547,AT024,1,O,001,000,RED,615.5022,H,X
100,MAT00232,AT042,1,O,001,000,BLUE,0.0,L,""
100,MAT00126,AT024,2,O,001,000,BLUE,0.0,H,""
100,MAT00617,AT030,2,O,001,000,V3,0.0,"",""
100,MAT00107,AT009,2,O,001,000,"",0.0,H,""
100,MAT00885,AT047,3,O,001,000,BLUE,57.4837,"",""
100,MAT00458,AT041,1,O,001,000,BLUE,0.0,L,""
100,MAT00046,AT006,3,O,001,000,V3,0.0,L,""
100,MAT00309,AT007,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00837,AT035,1,O,001,000,BLUE,0.0,H,""
100,MAT00417,AT022,1,O,001,000,RED,966.9274,H,""
100,MAT00203,AT002,1,O,001,000,,0.0,L,""
100,MAT00079,AT043,2,O,001,000,,0.0,H,""
100,MAT00330,AT011,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00348,AT007,3,O,001,000,RED,0.0,"",""
100,MAT00588,AT033,1,O,001,000,BLUE,796.47,L,""
100,MAT00557,AT044,3,O,001,000,"",0.0,"",""
100,MAT00432,AT013,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00893,AT013,1,O,001,000,BLUE,0.0,H,""
100,MAT00971,AT030,2,O,001,000,,0.0,L,""
100,MAT00541,AT038,3,O,001,000,BATCH_A,950.3724,"",X
100,MAT00609,AT041,1,O,001,000,,0.0,"",""
100,MAT00214,AT023,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00251,AT047,1,O,001,000,,0.0,H,""
100,MAT00424,AT032,3,O,001,000,V3,0.0,L,""
100,MAT00864,AT029,1,O,001,000,BATCH_A,451.79,"",""
100,MAT00027,AT031,3,O,001,000,RED,0.0,L,""
100,MAT00930,AT024,3,O,001,000,BLUE,0.0,H,""
100,MAT00079,AT047,2,O,001,000,"",0.0,H,""
100,MAT00603,AT045,2,O,001,000,V3,0.0,L,""
100,MAT00873,AT048,1,O,001,000,V3,930.8167,"",""
100,MAT00970,AT017,1,O,001,000,,0.0,H,""
100,MAT00121,AT037,2,O,001,000,V3,0.0,L,""
100,MAT00694,AT049,3,O,001,000,RED,0.0,"",""
100,MAT00772,AT029,1,O,001,000,BLUE,0.0,"",""
100,MAT00733,AT041,3,O,001,000,RED,988.23,H,""
100,MAT00320,AT034,1,O,001,000,BLUE,0.0,H,""
100,MAT00558,AT041,1,O,001,000,,0.0,"",""
100,MAT00349,AT048,3,O,001,000,BLUE,0.0,H,""
100,MAT00579,AT030,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00376,AT024,3,O,001,000,"",448.1278,"",X
100,MAT00189,AT006,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00658,AT003,1,O,001,000,RED,0.0,"",""
100,MAT00492,AT006,1,O,001,000,V3,0.0,L,""
100,MAT00233,AT004,1,O,001,000,,0.0,H,""
100,MAT00198,AT006,3,O,001,000,BLUE,71.5735,H,""
100,MAT00059,AT026,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00318,AT039,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00960,AT007,3,O,001,000,BLUE,0.0,"",""
100,MAT00957,AT030,2,O,001,000,BLUE,0.0,H,""
100,MAT00554,AT049,3,O,001,000,RED,597.5158,H,""
100,MAT00613,AT021,1,O,001,000,RED,0.0,H,""
100,MAT00459,AT040,1,O,001,000,"",0.0,H,""
100,MAT00713,AT044,3,O,001,000,RED,0.0,L,""
100,MAT00002,AT019,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00356,AT044,3,O,001,000,BATCH_A,342.1458,H,""
100,MAT00370,AT005,2,O,001,000,BLUE,0.0,L,""
100,MAT00541,AT044,3,O,001,000,,0.0,"",""
100,MAT00655,AT002,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00180,AT047,1,O,001,000,V3,0.0,H,""
100,MAT00283,AT003,1,O,001,000,RED,678.6637,"",X
100,MAT00310,AT015,3,O,001,000,,0.0,H,""
100,MAT00511,AT025,2,O,001,000,BLUE,0.0,"",""
100,MAT00317,AT048,1,O,001,000,,0.0,"",""
100,MAT00810,AT005,2,O,001,000,"",0.0,"",""
100,MAT00074,AT001,3,O,001,000,BATCH_A,190.8307,L,""
100,MAT00400,AT007,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00595,AT012,1,O,001,000,BLUE,0.0,"",""
100,MAT00484,AT027,1,O,001,000,,0.0,L,""
100,MAT00271,AT029,3,O,001,000,BLUE,0.0,H,""
100,MAT00715,AT017,1,O,001,000,BATCH_A,453.5116,H,""
100,MAT00638,AT040,1,O,001,000,V3,0.0,"",""
100,MAT00806,AT007,1,O,001,000,V3,0.0,"",""
100,MAT00444,AT018,3,O,001,000,RED,0.0,"",""
100,MAT00734,AT015,2,O,001,000,BLUE,0.0,L,""
100,MAT00811,AT029,3,O,001,000,,786.4212,H,""
100,MAT00934,AT023,3,O,001,000,"",0.0,L,""
100,MAT00741,AT011,1,O,001,000,BLUE,0.0,"",""
100,MAT00832,AT040,1,O,001,000,BLUE,0.0,"",""
100,MAT00960,AT012,2,O,001,000,,0.0,"",""
100,MAT00823,AT027,3,O,001,000,V3,282.6378,"",X
100,MAT00386,AT018,2,O,001,000,RED,0.0,"",""
100,MAT00278,AT025,2,O,001,000,V3,0.0,"",""
100,MAT00934,AT006,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00298,AT026,2,O,001,000,RED,0.0,H,""
100,MAT00207,AT001,2,O,001,000,RED,210.3614,L,""
100,MAT00399,AT038,1,O,001,000,V3,0.0,"",""
100,MAT00618,AT015,2,O,001,000,,0.0,"",""
100,MAT00399,AT012,2,O,001,000,"",0.0,H,""
100,MAT00977,AT014,1,O,001,000,,0.0,L,""
100,MAT00260,AT022,1,O,001,000,RED,819.6221,H,""
100,MAT00964,AT023,2,O,001,000,BLUE,0.0,"",""
100,MAT00121,AT033,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00583,AT048,2,O,001,000,,0.0,"",""
100,MAT00226,AT015,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00766,AT012,1,O,001,000,V3,882.9564,L,""
100,MAT00925,AT010,3,O,001,000,V3,0.0,H,""
100,MAT00149,AT036,3,O,001,000,V3,0.0,H,""
100,MAT00115,AT028,3,O,001,000,V3,0.0,L,""
100,MAT00629,AT019,1,O,001,000,RED,0.0,H,""
100,MAT00206,AT023,3,O,001,000,"",83.3919,"",X
100,MAT00359,AT033,1,O,001,000,,0.0,L,""
100,MAT00211,AT033,3,O,001,000,BLUE,0.0,H,""
100,MAT00988,AT037,3,O,001,000,RED,0.0,L,""
100,MAT00420,AT032,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00139,AT001,2,O,001,000,BLUE,190.9894,L,""
100,MAT00234,AT033,2,O,001,000,V3,0.0,"",""
100,MAT00410,AT029,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00474,AT005,2,O,001,000,V3,0.0,L,""
100,MAT00151,AT035,3,O,001,000,V3,0.0,H,""
100,MAT00169,AT023,3,O,001,000,BLUE,869.9838,H,""
100,MAT00584,AT026,1,O,001,000,V3,0.0,L,""
100,MAT00934,AT014,2,O,001,000,"",0.0,H,""
100,MAT00827,AT046,1,O,001,000,V3,0.0,"",""
100,MAT00583,AT049,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00476,AT003,3,O,001,000,BLUE,646.8015,H,""
100,MAT00870,AT033,1,O,001,000,BLUE,0.0,L,""
100,MAT00196,AT027,2,O,001,000,,0.0,L,""
100,MAT00699,AT003,1,O,001,000,BLUE,0.0,L,""
100,MAT00282,AT024,2,O,001,000,,0.0,L,""
100,MAT00169,AT022,1,O,001,000,V3,195.3751,L,X
100,MAT00380,AT018,1,O,001,000,BLUE,0.0,L,""
100,MAT00228,AT008,1,O,001,000,,0.0,L,""
100,MAT00007,AT013,2,O,001,000,BLUE,0.0,"",""
100,MAT00551,AT009,1,O,001,000,"",0.0,H,""
100,MAT00786,AT020,1,O,001,000,,48.1588,L,""
100,MAT00791,AT004,3,O,001,000,,0.0,L,""
100,MAT00902,AT049,3,O,001,000,RED,0.0,"",""
100,MAT00917,AT013,1,O,001,000,V3,0.0,H,""
100,MAT00790,AT013,3,O,001,000,,0.0,"",""
100,MAT00452,AT047,3,O,001,000,BATCH_A,691.1512,L,""
100,MAT00647,AT002,1,O,001,000,,0.0,H,""
100,MAT00150,AT039,2,O,001,000,,0.0,H,""
100,MAT00035,AT038,2,O,001,000,RED,0.0,"",""
100,MAT00471,AT036,2,O,001,000,,0.0,"",""
100,MAT00486,AT037,1,O,001,000,BATCH_A,66.6323,"",""
100,MAT00711,AT011,2,O,001,000,"",0.0,"",""
