EINME,INSME,LABST,LFGJA,LFMON,LGORT,MANDT,MATNR,RETME,SPEME,UMLME,VKLAB,VKUML,WERKS
393.818,1985.58,4138.851,2023,04,S094,100,573167707823848890,0.914,5.686,2281.59,87302.02,58194.32,P013
433.997,1384.334,1152.356,2025,04,S075,100,818063041271977888,115.876,853.869,2854.445,14004.05,34108.62,P036
1084.157,1058.24,5333.885,2022,01,S004,100,448981629186681930,159.073,614.001,2790.858,92023.87,64087.25,P011
655.845,1433.408,8909.274,2023,09,S031,100,554659007292130952,356.187,209.394,1000.367,168464.5,23761.75,P034
325.996,1778.994,8030.654,2023,05,S075,100,108328509264325100,2.716,104.971,1186.568,152607.81,41472.24,P020
1278.122,971.582,8193.39,2020,07,S067,100,257473736486088016,88.085,375.616,59.22,162080.68,1952.05,P020
1420.381,1166.484,5555.602,2023,12,S013,100,538330067246501279,145.161,553.916,2370.88,62987.98,60401.65,P015
299.269,308.691,6879.832,2021,02,S036,100,523730399255355954,296.123,56.88,1194.558,194214.22,44883.44,P047
485.078,840.03,7185.853,2023,10,S077,100,768711090328252106,118.262,379.306,2599.045,254502.43,90875.31,P013
593.627,1725.171,3482.102,2021,03,S005,100,425680832938998920,473.997,728.104,2872.6,95767.46,67660.99,P036
325.463,1050.253,8614.487,2021,12,S055,100,684774041767663290,453.3,210.061,2223.398,249246.91,56397.37,P008
506.449,714.758,3202.483,2025,07,S006,100,714820239358194949,214.934,711.088,1033.818,59243.82,13850.74,P038
1377.125,607.732,3071.906,2025,06,S048,100,748214236633006267,24.653,958.071,1127.958,64999.62,45108.87,P010
390.919,452.598,4831.462,2024,07,S016,100,905857180753954121,430.789,860.989,1351.951,120455.19,28732.23,P033
966.288,40.977,1881.352,2023,03,S016,100,802319113081922740,206.347,486.525,1887.633,64917.97,61317.43,P014
1392.146,1431.613,6180.37,2026,08,S070,100,998891987786182700,374.744,230.554,2834.97,202694.16,86648.79,P037
1222.628,927.648,6663.126,2025,05,S100,100,656302139412081757,50.414,293.996,32.798,103636.6,460.33,P044
372.667,1924.418,436.499,2020,08,S039,100,738794850070515695,391.461,580.758,2351.446,14313.49,93155.33,P039
659.86,1826.176,6780.325,2025,11,S005,100,251315871827351151,151.701,15.806,267.767,186005.73,9814.93,P018
658.918,192.588,3234.153,2024,11,S050,100,928316478870457680,358.909,511.438,1713.805,119093.2,31957.86,P025
1096.418,1435.533,1669.337,2020,02,S075,100,845960437610867612,483.568,709.952,924.3,34437.29,27985.58,P012
1134.674,585.012,6576.461,2025,09,S047,100,660312056767016165,401.252,578.566,1952.735,215917.13,73994.98,P048
1025.303,736.195,4392.733,2022,09,S048,100,655932923127640773,347.608,443.87,70.367,94981.95,1771.81,P038
777.476,1893.247,3602.453,2023,09,S062,100,583466855679971796,470.577,338.179,2487.735,113984.89,43448.93,P019
849.371,1979.012,9946.986,2023,11,S012,100,740948504878249350,454.595,870.244,158.672,124804.41,5476.4,P017
914.022,789.06,3235.927,2021,06,S092,100,300628845442219294,131.893,639.811,2611.625,68773.7,47550.88,P026
1294.68,860.35,7673.17,2020,07,S082,100,755251264135947167,10.51,101.626,1202.656,202532.66,19069.79,P034
848.627,438.881,5310.058,2023,03,S044,100,134296357414171445,3.69,154.542,1802.043,79544.36,35376.37,P038
450.062,1291.143,4932.847,2020,04,S071,100,855628978487043234,201.019,780.985,853.401,119972.38,28104.83,P048
291.86,770.648,182.451,2023,06,S032,100,660780519436519886,470.601,23.7,2418.387,6404.05,71232.29,P007
997.292,1768.365,3649.845,2021,12,S081,100,997277035281561905,456.751,767.596,474.425,89011.87,13572.64,P006
143.818,1006.626,8858.49,2025,11,S093,100,215172699671739350,322.809,10.635,259.76,172785.19,6338.41,P037
1443.696,1800.921,1954.987,2024,11,S092,100,487270957156197392,490.811,126.533,974.947,23164.79,12004.17,P002
947.1,1500.736,556.112,2025,02,S006,100,193795515367471606,247.246,636.382,1229.547,13489.65,15355.07,P003
1335.457,656.653,5659.672,2024,09,S038,100,519894417258085869,279.294,888.567,2895.637,71422.05,100777.44,P046
1272.226,1682.972,8980.262,2026,11,S083,100,352783427679972911,287.062,617.324,2003.969,307410.16,22960.72,P006
613.891,466.403,8248.994,2024,07,S097,100,884778184974407351,361.14,293.783,735.737,302529.75,11186.9,P015
705.031,1068.28,4430.379,2025,01,S100,100,723614168965635361,374.901,278.221,1580.396,78343.63,27164.12,P003
1423.828,291.412,762.939,2026,12,S059,100,331511743637150249,343.681,253.841,2280.548,11726.37,28720.41,P011
136.792,1914.409,9687.909,2023,09,S059,100,210216305642080339,94.242,961.44,210.034,248311.35,6681.64,P010
36.752,1997.368,9860.802,2022,03,S078,100,555127251237590262,205.066,124.846,2201.595,275421.43,42170.59,P025
436.9,1346.128,9156.644,2023,10,S063,100,494263241529214053,111.916,864.957,2970.889,175395.99,114545.43,P029
531.987,896.703,1238.305,2023,03,S009,100,842472481576777867,427.815,661.98,2934.045,31497.5,83653.77,P003
478.264,267.773,5841.128,2021,09,S003,100,150941925359521150,486.705,692.923,227.224,193015.61,8003.64,P008
1040.422,1080.985,6628.648,2020,04,S033,100,974287942914123377,332.036,651.18,1151.314,94017.06,38100.32,P019
468.637,1156.907,4280.768,2026,11,S034,100,993644558980156839,488.781,220.543,506.693,168739.06,9227.62,P023
1361.496,1571.23,6145.826,2023,07,S088,100,250597719193754720,204.897,592.268,2033.669,189716.48,28413.56,P049
795.372,1528.593,484.837,2025,07,S038,100,703912507821577429,172.439,288.392,764.872,15900.82,12366.98,P050
137.264,642.087,2011.646,2025,06,S025,100,687138306737567907,344.124,790.098,1800.555,32229.83,49624.67,P011
1271.068,585.997,3305.341,2021,10,S055,100,728790284498695323,321.794,424.075,2421.15,88434.64,37797.81,P001
492.518,1692.283,280.341,2025,07,S056,100,483087709903954034,112.902,676.047,2884.146,4149.78,34052.1,P003
896.182,1555.046,9123.982,2022,03,S051,100,647952746272954213,64.846,830.422,501.727,204780.9,16123.59,P025
1073.722,67.329,2482.76,2021,02,S060,100,606968893782169498,160.289,832.932,1434.525,52191.48,22627.87,P004
1491.69,1226.059,6656.068,2023,06,S027,100,482064805357952563,360.427,938.576,2050.665,236631.76,52675.56,P004
882.299,851.572,8530.875,2022,11,S071,100,148812444274653768,345.329,741.348,313.937,220586.23,4880.52,P030
1148.573,1810.34,8671.235,2022,10,S005,100,117518075619863610,133.089,961.189,2675.507,151272.9,57728.43,P045
316.509,1600.81,7825.576,2020,12,S019,100,697447795701965526,302.588,966.725,547.206,137281.53,15117.95,P036
1247.232,1348.916,4187.184,2023,04,S061,100,629360927502445178,497.143,879.77,2240.38,114256.69,73327.65,P002
406.228,1249.075,1875.249,2025,07,S066,100,478686789548261584,430.951,654.554,2632.829,44426.85,69943.21,P009
1145.98,816.26,6456.826,2023,09,S098,100,781623747926819610,370.82,374.901,1354.563,186956.1,32158.96,P036
963.542,581.295,2401.284,2021,07,S088,100,240664890736320994,139.803,912.253,1440.686,30676.0,47240.06,P045
204.53,933.618,5453.268,2020,09,S019,100,410334623165718642,181.989,922.892,2811.142,62734.42,50701.59,P040
916.346,1862.353,3343.703,2026,11,S048,100,877169954728069485,321.34,5.227,1007.674,105654.71,31758.83,P041
1371.607,281.399,7154.42,2026,12,S096,100,816164317686015948,256.2,921.899,2517.68,272423.27,40061.35,P022
56.339,329.573,9544.849,2025,03,S077,100,817528196366789831,17.282,903.844,2570.346,274902.29,54903.71,P040
61.657,1331.488,3893.241,2023,07,S039,100,670533885125873405,83.513,933.151,1383.152,138837.46,48225.32,P018
345.321,54.539,2941.102,2021,06,S050,100,113092936348844651,156.423,920.476,2176.306,69295.12,38821.08,P018
1040.459,1037.681,8062.14,2026,04,S022,100,222665458835385679,64.202,299.048,1509.038,282868.01,57273.27,P038
507.94,1199.044,4487.179,2024,06,S018,100,519123415033381704,486.125,793.308,2261.669,82594.63,31920.39,P001
800.518,504.259,3442.708,2023,06,S010,100,526273085667232364,173.868,474.129,1587.606,54912.83,61313.49,P007
263.128,1228.804,7061.706,2026,09,S095,100,460468171584270000,123.059,666.394,1933.43,151143.93,21563.99,P047
1481.901,1518.72,2235.49,2021,05,S016,100,772098051829611444,157.711,952.872,2569.945,72575.6,98282.11,P035
117.49,1496.018,945.895,2024,07,S009,100,954542950749415774,374.957,347.272,2397.018,31432.49,91975.92,P047
721.962,1610.948,7914.901,2020,10,S059,100,429340160849099685,58.693,366.356,1386.9,109398.17,41588.91,P032
192.26,376.834,1703.203,2023,02,S060,100,304271052737669733,180.161,687.899,87.354,66457.65,2464.82,P024
395.291,1882.679,3415.347,2020,05,S100,100,167348612675335709,106.802,55.568,1427.052,57817.75,43832.83,P034
1391.685,935.003,3078.519,2025,06,S048,100,235895524094763334,309.889,856.464,2138.05,47696.47,60607.72,P014
350.032,552.253,8358.034,2026,07,S056,100,413148359947340088,462.176,218.961,237.631,225731.65,4761.08,P019
830.114,1426.231,3019.986,2024,02,S049,100,899941338499565476,486.305,564.51,1978.33,40936.58,70875.5,P016
170.897,1886.068,3282.597,2026,02,S083,100,561288314885871771,232.191,457.026,2872.773,119645.57,37932.07,P019
626.622,1861.062,4865.434,2023,01,S070,100,783268682915918740,343.968,495.188,1194.874,176366.12,29195.01,P008
400.61,1350.018,1870.817,2023,10,S081,100,866854086913093979,422.156,910.168,1758.417,37080.29,24033.96,P004
432.786,1998.34,2932.797,2025,12,S028,100,283682418724041492,63.117,570.496,1558.69,112239.53,60960.78,P009
905.957,1910.032,4440.102,2026,09,S039,100,469434620716478266,113.258,326.81,794.632,124157.3,25126.08,P005
411.333,1099.243,8603.692,2024,11,S003,100,482117043379666280,335.035,528.462,1070.549,128759.1,24758.73,P021
175.767,1967.171,2184.946,2023,01,S046,100,444934390438608229,22.006,214.135,1734.217,35144.76,67749.5,P013
844.613,1787.088,3542.804,2023,05,S009,100,955367616949160394,268.438,970.855,448.532,117814.91,4741.63,P018
1253.516,1048.608,8305.118,2022,07,S056,100,181893208080655267,67.696,697.942,2879.07,297047.07,75041.43,P041
834.179,1971.04,6712.836,2026,11,S033,100,689626530260743185,96.887,624.952,790.035,262878.01,11368.61,P029
993.574,903.234,9130.291,2020,05,S061,100,126758962200047434,438.534,665.635,629.816,313879.12,13904.04,P021
948.323,1986.205,9326.786,2026,12,S041,100,642623371850299457,257.0,456.087,2515.615,126011.66,64643.16,P009
1186.809,1038.949,4913.998,2026,08,S099,100,623186633201156283,482.612,749.649,246.694,151012.84,8065.52,P036
770.291,1615.315,9469.597,2024,09,S086,100,946141609792664113,166.459,551.495,769.346,209339.77,27295.85,P042
1285.875,822.792,9662.669,2023,07,S016,100,851879525138940647,22.276,843.786,2117.686,376770.17,69442.65,P031
796.532,334.048,4076.195,2023,04,S003,100,662800391142793505,416.724,791.266,2712.136,106991.2,64524.08,P047
193.876,1434.744,1374.787,2025,09,S058,100,168465692226737174,109.862,657.483,295.903,47466.46,7202.49,P040
1204.1,1487.068,5908.558,2024,12,S100,100,456435228155901382,217.859,245.849,2960.991,61221.69,97154.42,P038
723.417,373.481,1254.908,2020,02,S007,100,279866409569679134,150.68,861.685,276.958,19145.33,6845.04,P038
1328.529,1907.186,8479.336,2023,01,S049,100,701447664537852684,40.457,596.246,30.959,117180.13,658.42,P011
206.176,1080.006,6817.173,2021,06,S097,100,286197932523439607,240.414,667.622,1420.863,114775.93,35285.57,P022
643.867,1164.328,9476.65,2025,11,S039,100,431185572374091227,346.738,483.338,1325.597,260433.23,17000.63,P030
1067.04,605.814,386.925,2021,04,S014,100,378899428941994137,469.789,249.45,1606.814,14977.0,51251.39,P035
1236.409,65.322,498.797,2024,04,S075,100,232799542439098636,36.758,600.239,90.892,13085.75,1195.16,P005
1142.876,1874.991,3812.376,2024,09,S030,100,742544573201990816,126.557,619.18,781.806,91723.21,21821.35,P029
447.413,441.816,5974.957,2026,02,S034,100,673213833139259681,156.349,832.212,172.582,166816.0,6022.71,P016
631.772,1227.511,9978.81,2025,09,S044,100,257540075562047795,490.66,186.998,442.747,173107.79,16911.9,P014
1009.634,759.594,8757.816,2021,01,S040,100,275711930602585267,375.141,463.32,970.95,306547.62,17385.3,P037
60.06,786.99,1543.791,2024,01,S087,100,376044644909311010,338.701,390.39,2623.183,42382.71,39763.75,P049
575.552,991.29,5734.509,2025,04,S006,100,691534496567934041,455.088,972.568,423.314,59395.23,8984.62,P008
1151.896,52.86,4961.206,2020,03,S016,100,123772770697583114,77.088,938.722,1863.3,142116.18,69268.03,P039
730.388,851.049,9028.576,2023,07,S033,100,606913314334916017,43.189,549.493,2879.659,280950.44,37272.54,P016
989.488,744.101,285.321,2024,06,S023,100,858183074964738338,438.416,666.492,1783.256,7392.69,55585.06,P041
787.528,419.292,5426.176,2025,03,S020,100,640814639489286423,163.124,63.575,2803.804,132372.36,35828.95,P009
85.67,97.297,5378.791,2021,12,S073,100,452067420722087056,447.784,13.784,2405.754,75690.72,41390.39,P017
1293.62,1335.998,7234.155,2020,07,S090,100,720528671407869062,189.13,212.795,2181.59,187318.66,35741.1,P047
82.507,1690.733,4568.384,2025,03,S060,100,607835677709590570,219.303,515.529,2349.163,62155.05,87591.46,P039
647.568,1898.684,4362.651,2020,01,S080,100,769002242572956459,411.962,868.329,1927.269,166077.08,65883.4,P013
1036.642,942.359,893.301,2022,06,S050,100,785090126763624841,276.826,46.582,159.16,17439.81,3627.66,P018
544.839,1488.208,9542.525,2022,07,S066,100,677323998530618544,111.751,956.42,531.377,273620.73,12922.49,P015
1059.739,1000.468,2368.948,2025,02,S029,100,586483563385114850,175.273,808.312,2913.038,67383.83,73130.08,P047
1274.771,1831.924,3434.297,2025,01,S094,100,522920600144130266,148.401,363.063,107.646,61738.33,3603.4,P043
797.088,1370.117,1907.148,2026,10,S024,100,311266908060997130,290.864,717.619,2214.684,30218.5,48367.91,P035
552.506,1730.669,8699.315,2021,09,S078,100,264799400371587450,269.308,53.445,2951.089,259350.9,96027.96,P038
583.735,725.173,9671.246,2023,04,S088,100,287218943542061381,125.041,671.259,1310.818,220821.01,34389.14,P033
263.81,1780.536,4386.37,2023,08,S093,100,459805181132554243,172.464,53.128,446.412,128136.94,13482.83,P022
796.932,1987.842,8566.695,2023,01,S074,100,892812931690075303,275.157,266.139,2566.792,201251.71,66387.44,P049
285.95,1610.595,535.811,2023,07,S077,100,410612694544203802,187.975,348.019,2755.928,16195.27,43841.7,P026
924.004,1559.784,8923.709,2021,08,S070,100,733573886407696455,144.75,840.252,2086.657,140833.54,30268.06,P007
58.932,107.891,2662.864,2026,07,S064,100,939203006929652922,416.931,633.304,2455.588,65548.08,48170.96,P027
1012.393,639.973,9425.943,2022,12,S093,100,392946535020510963,168.821,369.486,2240.34,108098.53,26314.77,P031
241.796,244.638,9920.557,2025,06,S068,100,372389818922743706,0.097,63.221,2225.876,345577.2,45227.26,P037
159.412,1355.449,7030.347,2023,04,S064,100,328403821184841240,23.862,376.349,1095.979,83129.29,15330.74,P001
239.732,1202.528,783.879,2024,08,S078,100,767181224987543410,306.714,203.557,1972.079,13720.59,57664.29,P019
1484.741,586.999,6087.587,2024,02,S013,100,324616169353064866,90.711,444.162,1338.683,134590.23,49306.21,P026
364.82,618.807,6868.477,2021,06,S022,100,945257558635976606,258.417,791.272,2940.364,221168.88,101904.71,P012
1452.14,403.697,7192.769,2026,11,S049,100,795483523716244440,288.234,525.626,2055.705,226564.02,31515.22,P042
790.393,1113.625,2626.459,2021,08,S039,100,213155548074288163,245.765,63.322,402.141,47069.51,7078.41,P032
895.678,268.682,5247.304,2024,01,S020,100,270641641236167334,44.581,616.844,53.355,147695.31,1064.28,P034
387.111,1202.409,4335.557,2022,03,S016,100,893159671686089029,346.205,890.719,254.648,172071.27,6030.77,P038
743.732,1541.09,8611.828,2024,08,S030,100,859034000215464506,303.459,623.107,867.09,332617.4,23367.55,P041
74.854,1558.202,2046.139,2026,05,S072,100,292801041193784892,485.966,212.061,39.344,54637.87,422.57,P047
1090.54,1088.088,5351.616,2025,09,S014,100,408592643954012988,245.826,698.762,1073.189,150460.25,36583.98,P024
820.029,272.084,2577.017,2022,11,S006,100,678999119583564025,180.36,86.562,1125.782,30241.39,11709.86,P013
701.571,474.161,7601.401,2025,07,S015,100,368577225680404442,299.147,866.884,133.773,180361.43,5179.17,P041
982.403,509.739,6065.163,2022,01,S038,100,372707491429065480,484.301,399.527,194.968,240198.48,4655.74,P007
973.711,1736.928,5507.022,2023,01,S091,100,122177126858190999,38.969,117.56,2632.729,169463.38,38962.06,P039
187.783,704.278,4386.297,2020,11,S025,100,335944603651504357,71.513,914.289,674.689,171478.06,9873.11,P022
678.113,689.016,9537.75,2020,04,S052,100,782091762936013816,239.04,7.917,1486.694,257448.99,51927.2,P047
144.652,1995.073,3745.804,2021,03,S028,100,804633488838187151,13.732,909.877,2330.636,132907.86,55818.02,P034
1046.889,1059.51,1477.445,2021,04,S061,100,782520048904550256,418.807,695.017,2173.747,44651.29,72805.29,P019
349.722,1776.473,3815.238,2025,11,S066,100,260547393369876715,171.671,232.135,876.858,142142.15,34881.65,P025
488.241,1281.052,8944.825,2023,07,S075,100,893063695458263737,67.511,402.165,1630.318,135922.22,31401.72,P015
731.902,890.897,2758.522,2021,04,S056,100,984073645624561714,297.635,782.828,2754.062,60397.04,75808.76,P001
1358.506,456.753,6811.565,2023,06,S014,100,561041609504574425,104.245,625.933,2755.719,112176.96,45013.64,P025
789.698,542.72,4337.274,2024,12,S096,100,919208322570338197,174.047,300.012,1728.272,96177.88,50215.18,P046
470.397,480.292,8990.953,2020,01,S036,100,510407951414169109,226.232,565.495,2590.159,187757.24,51276.75,P007
518.712,756.46,1137.497,2026,12,S018,100,294522600151935763,407.503,581.77,1714.653,43517.89,49548.38,P029
173.698,742.621,5240.068,2025,12,S017,100,130861439422076099,427.273,948.878,804.305,192182.1,10471.31,P021
468.351,390.731,7854.238,2022,06,S013,100,785229224695193199,83.438,658.557,596.927,224998.5,17072.59,P025
242.566,1299.879,2545.628,2021,11,S079,100,542329284924118357,214.202,24.304,1086.449,76577.32,31184.22,P026
1116.601,162.939,1866.456,2023,04,S038,100,350468826806813758,292.153,217.475,1952.883,32343.42,52211.83,P044
302.516,1354.986,3374.273,2024,11,S025,100,909157898488420497,19.634,157.751,1338.561,52810.37,52559.33,P033
528.387,221.723,7939.242,2024,04,S047,100,180075908909408223,149.223,995.292,2530.753,188573.59,82345.67,P042
545.499,649.351,4024.965,2020,09,S087,100,997149742178210690,163.615,117.578,738.126,127801.54,14439.38,P022
876.868,1561.677,4872.709,2020,01,S032,100,534351987704841691,142.318,101.927,2481.844,176957.39,42551.77,P042
1114.586,1965.781,6159.567,2023,04,S066,100,818535334028380831,485.709,510.67,913.481,99988.98,18760.43,P017
728.904,1697.073,9123.585,2023,03,S012,100,193095157979785781,430.594,453.325,1658.313,174796.49,51055.26,P007
1212.686,1913.822,3993.563,2021,03,S095,100,561572228975801211,58.156,442.125,2583.346,77908.06,27890.73,P017
558.034,1.706,1631.886,2022,01,S028,100,477064576056799246,31.037,866.848,1364.439,59168.54,42404.27,P044
