CEINM,CHARG,CINSM,CLABS,CRETM,CSPEM,CUMLM,LFGJA,LFMON,LGORT,MANDT,MATNR,WERKS
2.099,BATCH8871,782.781,3324.758,297.806,662.007,1952.207,2023,06,S068,100,668955272538874982,P013
1201.438,BATCH2482,666.84,3185.263,128.9,306.929,157.807,2021,04,S050,100,774633050455575929,P037
1460.827,BATCH0346,1922.428,835.643,155.55,967.196,487.149,2025,10,S038,100,286976503717293933,P016
733.194,BATCH5872,760.35,5850.344,390.108,279.977,1074.066,2023,04,S041,100,107899588326483425,P044
1353.833,BATCH4189,1344.387,3345.368,103.229,218.6,2918.001,2020,11,S019,100,517748501824401543,P045
1328.485,BATCH1512,764.628,8353.769,404.523,827.293,267.793,2023,01,S005,100,388540681712500259,P016
454.133,BATCH8694,943.106,250.581,150.517,364.039,2872.306,2023,12,S098,100,705057311661918565,P046
575.019,BATCH9175,1569.465,786.519,414.269,934.156,2581.453,2026,04,S056,100,760900320418849419,P020
1278.689,BATCH4763,1799.341,7994.531,443.635,425.962,2398.844,2025,01,S031,100,580450281573394685,P034
1315.189,BATCH0663,1674.775,2012.726,133.262,475.632,2093.328,2026,07,S024,100,887599447568013571,P046
429.472,BATCH1301,639.964,389.086,118.218,16.643,2778.317,2026,01,S061,100,382400386639121163,P015
1007.774,BATCH7760,898.096,4916.732,335.076,986.963,385.609,2021,07,S002,100,740740160287048283,P029
439.977,BATCH9420,1368.451,9781.467,158.179,283.623,1531.797,2023,07,S056,100,417166928449274229,P014
1286.517,BATCH1748,1276.043,1191.108,13.268,150.138,1920.818,2021,02,S047,100,236181219632051715,P004
1459.747,BATCH5325,987.553,2278.617,148.438,482.224,171.303,2024,11,S052,100,560785144902229453,P008
1381.595,BATCH4000,62.253,97.772,189.287,662.424,469.46,2022,10,S085,100,511356570502692948,P008
1497.16,BATCH0022,965.306,7118.296,3.728,986.167,2413.573,2026,10,S034,100,191191005167666279,P011
1400.262,BATCH5771,33.321,9876.966,478.494,213.833,1677.131,2025,01,S005,100,624558528342233414,P043
1438.993,BATCH5697,1011.854,1264.9,145.932,730.684,1112.987,2023,12,S080,100,847370689382924527,P029
773.135,BATCH5335,505.74,6885.882,248.026,569.388,2832.557,2024,10,S016,100,217389343390065664,P008
1359.17,BATCH0473,1705.497,9235.451,459.219,422.32,1273.731,2025,06,S005,100,121308876911847586,P007
1373.075,BATCH1808,502.692,7099.482,378.835,780.179,2053.861,2026,03,S061,100,303171375854021780,P035
709.689,BATCH3875,659.881,5562.804,112.474,149.81,2682.35,2023,01,S046,100,318151655001697999,P015
1151.65,BATCH3652,969.505,9655.567,362.82,583.105,233.437,2024,05,S094,100,793510063690176896,P007
413.908,BATCH1484,211.963,4586.858,309.647,747.773,2689.667,2025,03,S066,100,189466032074961245,P038
530.834,BATCH8567,765.439,7605.715,322.051,186.208,1037.276,2024,11,S016,100,478279436153379843,P005
1320.688,BATCH7334,24.451,5571.582,444.566,139.634,22.029,2022,10,S044,100,612369217679849920,P012
919.982,BATCH6257,1845.825,7520.524,393.514,721.81,678.61,2024,12,S001,100,347697640461734579,P031
449.584,BATCH6218,1629.946,8211.736,371.427,322.418,1750.286,2025,05,S052,100,376044644909311010,P005
901.623,BATCH2798,536.937,6045.676,340.065,947.914,989.647,2024,07,S041,100,495998516133166305,P049
1170.852,BATCH6263,689.679,281.318,467.638,378.389,2117.015,2025,10,S004,100,720864238563728476,P039
1335.251,BATCH5847,95.549,9733.685,340.948,479.087,1306.407,2025,03,S100,100,229685959473155674,P019
1172.462,BATCH3145,1542.199,7941.367,258.609,950.621,1404.221,2025,07,S063,100,784577123190793797,P046
1305.529,BATCH4966,1309.801,3779.244,376.105,993.643,864.965,2025,01,S092,100,123475436401708234,P037
173.741,BATCH8978,1788.241,6919.658,318.808,264.18,1975.699,2024,05,S025,100,417637847802346623,P048
791.352,BATCH9734,1015.766,5035.123,203.451,177.093,2276.654,2025,02,S079,100,765136775847991836,P031
1124.025,BATCH4599,1829.479,340.475,404.008,368.653,2152.329,2025,03,S096,100,532210697589349308,P022
181.676,BATCH2242,1883.768,4535.187,262.161,359.09,792.37,2022,02,S034,100,863096481819568320,P035
906.43,BATCH0079,1580.343,3640.023,287.379,747.302,1475.5,2023,02,S033,100,705134000131076907,P035
1005.961,BATCH3822,503.176,8770.79,127.047,826.258,1148.265,2023,06,S054,100,527646873145224910,P022
1256.016,BATCH8620,1509.833,8303.525,373.6,426.145,1670.87,2026,06,S042,100,874132919522273961,P032
4.136,BATCH6949,695.48,625.55,81.763,572.956,1409.949,2022,05,S011,100,328691678696831618,P009
1299.25,BATCH4846,574.209,1375.692,292.783,251.748,671.791,2024,03,S092,100,554659007292130952,P024
1436.28,BATCH6983,177.948,7001.687,399.33,918.653,1979.857,2022,03,S092,100,200190197766411025,P009
813.679,BATCH6951,1483.128,3751.186,460.71,698.319,1068.648,2023,09,S067,100,616425542625637341,P029
775.718,BATCH2048,1423.653,1996.787,422.546,113.673,2375.706,2025,02,S080,100,442120948246188076,P032
1125.517,BATCH5699,1797.74,3394.247,209.986,570.261,54.876,2020,01,S084,100,155021823837112913,P009
961.038,BATCH5655,174.834,2007.586,78.038,523.548,1342.706,2023,06,S088,100,306735969269672874,P024
862.858,BATCH5063,1543.894,8038.139,52.237,123.362,1721.829,2020,07,S007,100,210702726667600596,P014
693.415,BATCH7202,1834.57,7946.582,460.09,797.812,1555.332,2020,07,S021,100,903271503802250988,P001
1149.886,BATCH3884,176.423,348.8,132.991,998.338,1285.126,2022,12,S036,100,231250840568798715,P050
863.494,BATCH5018,880.198,4813.537,448.53,3.107,380.518,2023,11,S075,100,349335369229883133,P022
436.539,BATCH0816,740.479,7511.057,343.914,818.037,2867.213,2023,07,S047,100,915847193983538742,P036
872.017,BATCH8197,817.041,3833.194,5.354,254.297,2880.222,2026,02,S006,100,726075205570011009,P038
882.288,BATCH7004,314.432,1958.135,426.7,558.544,127.499,2022,01,S002,100,148250067049533128,P017
162.258,BATCH7281,888.99,9562.379,319.227,753.213,205.251,2025,01,S069,100,296014701660930180,P005
1339.41,BATCH9304,1577.353,2678.834,127.344,689.789,1067.985,2020,09,S058,100,409575368898513532,P038
1344.398,BATCH9425,821.887,3215.032,258.442,414.297,1845.136,2026,10,S052,100,446985842207559587,P027
1225.106,BATCH8848,690.356,5625.054,250.957,449.697,1948.543,2024,09,S061,100,195693327508769274,P045
507.77,BATCH6938,616.735,6809.432,201.333,159.732,2844.852,2023,10,S037,100,341393641148091574,P043
774.617,BATCH4624,368.446,4521.447,367.594,746.086,2620.782,2026,12,S030,100,246723866129691462,P019
29.002,BATCH0485,44.827,4445.251,23.812,254.392,1821.381,2022,06,S059,100,240281430802608841,P014
1441.867,BATCH2872,390.098,475.461,427.493,469.255,612.83,2020,08,S008,100,794953007513775621,P035
506.678,BATCH7910,1453.679,9796.489,256.853,201.974,1565.224,2026,06,S077,100,715441026827414431,P009
512.481,BATCH3374,476.34,9338.39,154.504,904.059,1331.855,2021,01,S077,100,719301962261028259,P033
615.903,BATCH0940,182.99,7963.411,89.369,359.425,1199.986,2024,01,S023,100,968119157920788143,P031
742.86,BATCH6884,234.001,4259.205,291.331,671.004,12.943,2023,08,S014,100,125478007152043090,P036
1366.209,BATCH4332,1814.799,4.117,146.224,945.061,2233.631,2025,03,S027,100,711586674295568965,P037
980.048,BATCH2260,6.939,6796.729,132.004,683.425,2782.588,2021,04,S046,100,337574173783061002,P003
1365.496,BATCH5650,729.534,3683.558,275.82,217.355,710.628,2020,04,S069,100,328691678696831618,P030
1089.201,BATCH1557,1828.154,967.085,376.191,503.512,1793.274,2024,07,S044,100,191319941178723360,P015
812.108,BATCH4071,1117.12,2581.553,149.672,211.766,602.515,2022,10,S017,100,835814117844048882,P044
179.134,BATCH4588,1196.87,3026.247,346.113,458.732,2058.156,2026,11,S001,100,807537702378192326,P035
1048.581,BATCH6262,1670.183,2876.033,316.424,945.149,2827.774,2023,06,S086,100,255862504949983683,P018
1455.428,BATCH4255,1917.006,8665.504,248.07,301.202,2470.907,2025,04,S097,100,858374580974243314,P006
736.589,BATCH6124,442.296,58.123,127.691,839.769,1344.287,2025,08,S087,100,589266093176039574,P031
1384.099,BATCH3657,1930.081,3090.758,36.445,432.352,2698.277,2023,01,S059,100,378243000954443746,P041
574.35,BATCH0322,1717.506,7486.622,486.294,270.61,48.147,2023,07,S011,100,967258784588061829,P007
585.72,BATCH8476,605.504,5714.326,360.091,203.301,480.637,2024,10,S015,100,695312752332904782,P020
190.624,BATCH4974,1326.702,3983.866,297.851,521.885,228.301,2025,09,S011,100,869039708606183493,P033
1424.328,BATCH8534,1632.964,6991.657,415.466,69.696,2129.03,2020,08,S025,100,221226429179970772,P031
746.87,BATCH4452,1200.882,1266.468,231.027,252.619,18.007,2024,03,S082,100,288597116382711568,P041
137.296,BATCH3855,1390.88,998.939,178.073,951.82,941.719,2024,06,S072,100,880498042015173488,P010
1250.508,BATCH9514,553.274,8430.857,405.694,970.388,1575.927,2024,09,S027,100,818581675596943840,P009
8.958,BATCH7224,375.675,5457.933,221.931,250.1,910.692,2024,05,S076,100,304226117093697822,P019
675.795,BATCH5051,1191.193,9537.228,304.889,260.465,2383.744,2023,01,S046,100,286197932523439607,P044
53.284,BATCH1024,1228.045,1354.134,276.058,610.016,1851.983,2022,05,S002,100,939085524058845943,P012
35.266,BATCH9877,534.741,2061.863,107.174,774.479,186.462,2025,10,S003,100,840540706602351537,P004
1019.108,BATCH5354,1783.579,1715.057,45.947,392.927,2488.299,2022,05,S094,100,614532202475561850,P010
1157.594,BATCH1960,949.209,4559.103,209.377,512.458,813.551,2022,08,S041,100,938409943127005306,P017
782.525,BATCH5338,1646.389,7746.979,327.018,602.932,1728.951,2025,11,S096,100,932122219922351195,P032
914.619,BATCH0458,1801.604,6587.977,34.638,24.742,2587.892,2020,06,S080,100,765314762106442905,P013
98.007,BATCH5580,549.076,2075.217,13.287,510.41,2236.256,2026,06,S051,100,104445816888640446,P043
20.418,BATCH0849,890.288,2386.32,425.162,649.212,295.368,2023,10,S023,100,396915978802024647,P043
532.047,BATCH0565,1626.365,6089.296,312.333,589.931,1916.879,2023,05,S023,100,659311195334253906,P002
668.991,BATCH8693,1929.255,6147.211,404.022,7.484,2520.168,2023,09,S075,100,401092636540045335,P034
1247.983,BATCH6573,200.253,7461.793,473.882,622.204,1934.015,2026,01,S046,100,577813141679615063,P018
244.836,BATCH6185,696.844,2071.29,303.529,782.073,434.315,2026,03,S046,100,570544252745710701,P049
377.619,BATCH5487,1848.44,4126.519,457.13,228.458,1639.305,2026,07,S046,100,544394464428802944,P008
1231.89,BATCH5087,1461.96,4059.94,232.184,333.009,1947.347,2026,08,S092,100,978233492057608369,P025
1003.51,BATCH9419,798.489,533.753,418.57,835.905,1284.208,2022,08,S100,100,297432425769379394,P022
351.382,BATCH3731,557.689,3422.787,447.252,877.396,1366.254,2025,06,S010,100,805116527837008249,P008
846.182,BATCH3869,261.004,1658.509,234.853,511.743,661.797,2022,09,S075,100,413148359947340088,P021
831.778,BATCH5736,215.077,67.976,145.841,847.369,1059.257,2023,07,S055,100,699712837862628058,P024
1269.88,BATCH5432,36.777,4853.504,406.698,686.057,1849.531,2026,10,S041,100,452943731458559665,P012
1183.746,BATCH5858,425.644,531.669,311.229,989.671,1206.987,2024,02,S074,100,862265626219169349,P008
872.529,BATCH0852,1811.617,8778.221,72.127,977.226,1533.113,2022,05,S039,100,313159433388846124,P003
581.848,BATCH0190,297.284,7347.344,26.06,570.377,2042.531,2021,06,S059,100,539833365727167505,P004
1198.769,BATCH9955,454.464,4077.87,474.339,912.206,2687.242,2025,02,S055,100,279458665711695987,P025
643.513,BATCH6352,560.441,5156.392,2.692,10.882,713.861,2026,07,S003,100,305441796066878079,P028
1140.517,BATCH5456,1768.404,6633.98,243.283,843.817,2681.384,2026,01,S076,100,171906157111861911,P040
484.072,BATCH0868,924.772,5806.935,379.129,44.001,2697.887,2023,04,S097,100,554368228523631519,P005
1086.862,BATCH3900,993.622,2634.56,82.206,270.186,2530.109,2022,04,S065,100,235286352681980652,P037
434.853,BATCH2864,417.738,8761.798,8.112,205.631,1485.12,2021,05,S020,100,719277201022277185,P036
104.309,BATCH4830,95.296,2689.416,32.506,598.288,2483.777,2026,09,S085,100,714092931673736039,P026
1267.897,BATCH4270,1380.469,7350.365,51.461,49.268,1198.405,2021,05,S046,100,402842655493954659,P017
1293.765,BATCH6288,1273.764,9518.774,227.942,856.842,763.89,2021,06,S059,100,825256599640428971,P003
1483.301,BATCH3731,1477.844,4865.694,335.571,550.29,310.463,2025,01,S054,100,669192508941004991,P009
1256.019,BATCH5469,1090.923,8538.527,468.969,796.523,276.979,2026,12,S025,100,815309626782277634,P040
652.675,BATCH6186,220.749,4737.792,16.315,11.756,1060.989,2026,08,S008,100,639780130559392781,P026
835.372,BATCH4199,1541.59,5209.583,95.671,840.358,2704.513,2025,08,S065,100,319675230818794852,P049
246.463,BATCH0663,89.848,2864.818,46.276,324.257,1278.693,2026,12,S031,100,891878939718932713,P046
164.011,BATCH3329,1625.854,7016.238,417.698,608.598,342.241,2026,09,S075,100,525362138007412097,P009
841.674,BATCH0940,511.945,8771.234,43.198,874.309,208.836,2025,05,S045,100,244960290411063052,P038
248.739,BATCH4265,800.281,8592.0,46.729,844.216,2391.437,2023,06,S082,100,277564386526236892,P032
497.562,BATCH8386,1914.715,1895.906,58.594,413.958,1263.805,2020,09,S024,100,557280899756426478,P035
1405.909,BATCH7901,424.83,6677.87,119.264,487.285,415.07,2023,10,S059,100,225225739351052410,P035
1235.489,BATCH2942,1422.318,1046.439,416.987,761.893,453.106,2022,03,S010,100,305323780017128083,P010
1400.991,BATCH9964,256.091,7532.577,181.204,209.528,2790.615,2024,09,S071,100,148227895548539733,P002
1335.622,BATCH3288,1860.505,7036.77,24.557,339.459,2653.217,2020,09,S001,100,870175147856957864,P030
111.449,BATCH7752,1619.931,9617.523,449.037,710.946,1743.856,2020,01,S073,100,539764718110708241,P037
1033.345,BATCH9499,379.794,4999.41,15.857,546.213,2328.737,2026,07,S002,100,965217918550911650,P029
1046.415,BATCH3193,1772.794,5476.778,390.277,700.003,2009.014,2024,01,S055,100,671384802348891203,P049
1438.919,BATCH9888,1287.818,6365.73,322.824,55.112,1162.684,2021,11,S023,100,369257334660652741,P014
458.494,BATCH9686,959.172,2813.683,409.842,479.094,2463.177,2020,10,S020,100,395694172083302711,P021
1009.452,BATCH8337,1132.183,1007.704,226.576,851.178,2010.234,2020,12,S085,100,829338928664123573,P003
1431.463,BATCH8685,1297.135,4440.105,470.23,622.429,737.003,2021,02,S048,100,281987499225571195,P019
682.114,BATCH4342,1163.391,3547.526,437.615,676.276,1613.594,2024,01,S024,100,917827980142131065,P039
1427.611,BATCH0996,81.488,9198.849,354.54,191.496,2230.686,2025,05,S096,100,914832090108495525,P034
1056.938,BATCH2084,828.053,3752.038,491.274,303.791,2090.275,2025,01,S098,100,616679721230215072,P038
1079.834,BATCH8738,1023.006,4076.421,296.146,295.669,1499.372,2025,10,S023,100,833165536116983882,P035
1019.415,BATCH4859,1669.492,4314.379,438.258,9.169,1918.777,2025,10,S032,100,715298281056800848,P029
638.734,BATCH3221,1880.259,4093.999,379.72,547.6,2347.528,2024,05,S030,100,645616271617894464,P018
1152.78,BATCH4045,1306.192,6364.103,293.068,345.801,2375.372,2025,02,S086,100,476498065315206665,P034
370.176,BATCH8337,1584.956,7083.797,93.579,295.514,1555.394,2021,07,S082,100,441830267974522243,P045
308.771,BATCH9749,249.488,9461.194,113.553,846.202,439.914,2026,08,S023,100,809290414349772830,P015
327.936,BATCH4803,1418.493,9722.097,239.247,760.276,1231.209,2024,11,S071,100,678534257040814798,P002
802.477,BATCH8208,1072.479,7637.629,58.519,849.907,417.79,2021,10,S040,100,773891768548504865,P001
1139.89,BATCH2582,1389.601,1267.219,78.373,49.879,2521.736,2023,12,S081,100,195507708490494578,P005
1133.536,BATCH5338,1426.83,3378.146,335.013,969.742,1199.519,2022,07,S080,100,314140559915876479,P005
143.925,BATCH4209,916.874,6731.88,67.104,888.986,2228.103,2021,09,S041,100,150764683176766097,P050
1415.325,BATCH3826,931.692,9057.165,16.724,753.947,877.449,2020,09,S076,100,982368581511977152,P040
274.856,BATCH8028,1574.374,8628.509,462.316,774.32,1626.41,2020,02,S036,100,322432407703533390,P027
1465.646,BATCH7215,1124.683,9561.065,485.353,603.453,983.921,2023,12,S036,100,791310472500645208,P035
321.083,BATCH6317,260.729,5306.949,90.4,402.343,2870.523,2023,01,S022,100,947911203993473908,P027
861.562,BATCH2998,1869.925,8271.861,446.713,537.528,1798.593,2021,03,S021,100,375796746390545331,P030
1021.909,BATCH1887,865.068,2528.236,2.601,412.095,222.843,2025,06,S021,100,677632364278850185,P006
1324.116,BATCH8381,1993.523,8297.676,372.457,215.926,790.515,2022,08,S046,100,262771271710487912,P019
1201.091,BATCH8451,1025.364,6792.725,481.108,966.895,786.939,2021,01,S039,100,619343705900063735,P001
1160.387,BATCH8911,805.348,636.732,495.122,281.688,2667.291,2026,06,S077,100,911079672924355771,P006
702.946,BATCH4548,1565.085,8993.952,121.47,406.605,2660.054,2022,06,S016,100,238117652199746717,P005
974.058,BATCH3311,594.297,1752.783,346.066,207.173,825.687,2021,02,S032,100,390621177220073333,P049
497.543,BATCH0618,8.056,7948.516,171.905,144.758,1802.158,2020,06,S031,100,476020660348458195,P039
150.759,BATCH1958,179.113,9629.762,219.984,997.969,140.366,2026,04,S040,100,110096808028423172,P050
1145.682,BATCH6684,1248.419,4119.577,309.864,491.029,847.376,2025,06,S100,100,151588481926199953,P037
880.398,BATCH2280,1991.641,6664.784,264.132,515.303,2409.108,2021,10,S039,100,317054166744721244,P001
675.434,BATCH1173,181.864,3902.806,493.973,668.301,266.337,2026,09,S026,100,101534758956162324,P025
523.386,BATCH1893,236.685,1601.689,220.7,400.834,74.483,2020,07,S072,100,857875081761034937,P038
577.285,BATCH5260,1895.748,8902.76,397.568,602.351,1102.136,2022,12,S099,100,438324333654581296,P041
1099.83,BATCH7507,1146.87,6278.434,42.308,264.296,127.796,2023,04,S090,100,730904835656591651,P008
287.569,BATCH1734,1608.389,3012.892,465.864,373.862,1682.254,2021,06,S044,100,922506791233169211,P005
1.368,BATCH9137,1408.398,6516.766,263.466,289.206,1420.36,2024,12,S053,100,667523086585741896,P046
371.82,BATCH9035,1830.356,4323.381,114.772,863.037,716.419,2022,02,S017,100,493559089916415796,P013
93.642,BATCH4315,1396.119,4042.25,68.119,888.178,431.088,2023,02,S043,100,589211362453790936,P037
991.407,BATCH6225,1441.965,9898.863,396.804,810.233,2953.695,2025,10,S033,100,439660933939373726,P008
602.925,BATCH5587,1911.586,1073.138,122.305,891.171,1729.514,2022,12,S088,100,534351987704841691,P019
586.732,BATCH4103,1161.944,1664.049,89.357,81.808,2633.314,2024,11,S024,100,517589577680324760,P050
73.663,BATCH6612,1941.015,4514.716,414.043,283.287,112.93,2020,02,S052,100,578255548597131095,P047
1249.819,BATCH5134,1844.749,1040.87,259.151,478.944,2730.235,2025,10,S047,100,529124518431636620,P038
382.687,BATCH9408,428.069,4686.26,205.718,140.978,964.493,2024,11,S021,100,925727129348177058,P037
1401.064,BATCH7208,108.938,2002.313,379.013,835.703,1173.805,2020,09,S024,100,760413033652967781,P031
556.461,BATCH3630,534.912,4125.825,136.567,239.293,2876.069,2021,03,S037,100,159252674028120607,P004
114.46,BATCH5388,219.308,8772.906,276.461,304.53,1283.957,2024,10,S052,100,691475110606687676,P041
425.015,BATCH7904,630.86,8906.176,216.519,574.525,2838.361,2022,07,S050,100,825420808337393820,P041
407.876,BATCH7111,1258.235,9232.952,348.271,233.356,921.22,2026,09,S054,100,856237462713957897,P023
174.492,BATCH4378,1200.839,1767.696,212.456,79.111,221.727,2022,08,S009,100,434863233351442352,P035
678.095,BATCH3381,943.754,5036.952,471.41,815.19,1498.656,2020,05,S086,100,103883046180813489,P005
150.127,BATCH9597,1330.657,1407.417,86.118,838.842,1132.412,2020,04,S097,100,436841725273053310,P038
565.232,BATCH9381,969.602,539.262,288.87,321.583,1847.092,2025,11,S002,100,816200439172896858,P049
