BWESB,GLGMG,LFGJA,LFMON,MANDT,MATNR,TRAME,UMLMC,VKGLG,VKTRW,VKUMC,WERKS
1394.1,653.115,2026,07,100,279521983988166808,1245.862,3189.08,15305.86,26722.73,150589.17,P018
1035.461,880.572,2026,01,100,225552919203986947,2864.83,302.428,19862.07,62165.25,7240.19,P012
1344.899,324.475,2021,12,100,449944184194557961,2568.364,3946.183,2854.38,66205.61,164428.32,P033
761.595,224.367,2020,05,100,849868457925917756,15.239,4364.864,4492.41,268.62,47310.26,P046
608.37,158.239,2024,09,100,238152724616159153,2281.149,1064.727,3291.0,55447.0,16166.4,P009
243.696,338.669,2024,01,100,974550682135106706,1299.05,4839.015,8275.92,27624.7,112556.41,P036
1048.224,882.834,2026,12,100,528842924365091156,833.757,4813.625,22024.41,12685.1,90094.29,P034
138.5,584.213,2025,04,100,917997259966156041,2455.327,99.184,10190.46,87674.65,1728.84,P013
172.187,971.181,2020,01,100,442180066360792622,2103.103,3384.243,20075.38,69700.84,66758.86,P033
661.433,280.891,2025,01,100,625181267404554703,367.612,2175.868,3263.24,10213.38,107574.59,P008
873.571,77.935,2023,03,100,227424661487118613,1319.523,4582.151,849.66,65070.06,201963.19,P038
1509.322,14.078,2021,05,100,959104649479437899,1284.603,1117.751,346.63,44514.59,46884.91,P013
410.63,767.535,2023,05,100,395694172083302711,170.035,4199.01,11994.35,4449.25,158584.97,P017
4.438,383.551,2025,10,100,614882917139540770,1394.417,1061.026,6851.3,64885.9,12453.62,P045
722.103,760.446,2024,05,100,514217022469360201,136.572,4039.907,15648.65,3384.71,94617.92,P035
1753.94,347.834,2021,03,100,809807451149605253,59.049,629.337,8558.81,2811.23,12597.63,P014
774.776,202.354,2023,06,100,988774547085072304,454.138,318.063,2067.89,8972.17,7656.1,P042
979.007,224.366,2023,11,100,114489016647636944,2121.81,2808.975,4723.56,81114.65,88491.42,P027
1383.394,34.979,2023,09,100,588022134339479462,1666.144,1455.386,745.02,64449.64,25275.33,P010
941.281,226.647,2025,06,100,632254895617801220,560.166,327.112,2562.18,14847.44,7702.14,P041
600.297,638.988,2020,03,100,689626530260743185,2270.663,1559.956,4406.2,46148.11,20129.35,P048
637.432,751.243,2022,01,100,156785219106876295,1451.293,601.946,18393.11,24877.35,18454.27,P029
1431.807,684.145,2020,09,100,958690335634058530,1186.207,4351.81,16440.4,57771.79,185733.71,P033
1066.093,374.198,2026,04,100,640616664981883212,2199.597,4892.751,4550.18,58967.67,135297.62,P008
1667.295,661.266,2026,07,100,787653580194706647,610.384,1423.053,11647.86,18362.62,41467.76,P029
617.989,583.64,2023,11,100,223511976334796770,2086.137,2621.934,3101.85,96164.03,56972.04,P003
1246.778,991.079,2026,12,100,589934524847003029,2062.957,3726.273,8854.18,89565.36,105648.82,P016
663.519,72.83,2026,12,100,458577752845412491,283.656,3887.399,920.1,12705.37,99664.94,P019
1518.668,386.057,2026,04,100,283440369449769615,2734.001,4772.344,3249.1,113495.5,117193.5,P044
1162.672,126.741,2026,01,100,512430927384948453,2858.591,99.321,942.14,54236.87,3990.9,P001
985.574,693.001,2020,06,100,677056664363497673,2948.703,436.116,15599.81,142125.04,12409.58,P038
819.921,219.968,2025,11,100,261081182410518151,2897.352,625.797,3620.78,43690.75,27983.88,P024
191.35,598.455,2021,07,100,149082568530399402,664.672,1146.98,14714.67,14435.95,43357.54,P026
1160.892,422.605,2020,09,100,126334862688362442,227.285,848.806,8742.96,3198.8,35355.69,P001
37.202,255.837,2026,02,100,948959607461926515,516.421,3859.989,5181.25,25418.95,87756.5,P011
1384.597,440.984,2021,03,100,382936138558732750,1295.976,4022.755,9337.1,42958.72,74164.82,P042
1410.54,525.489,2025,09,100,121753146192283921,1540.428,3690.52,9113.8,26385.49,126622.77,P050
562.903,523.803,2022,05,100,990837178527139653,2703.243,3012.139,5029.47,83185.02,112556.43,P010
691.342,256.774,2021,06,100,554154306929916330,785.478,1864.428,1831.0,30921.74,49805.81,P013
1315.01,742.127,2021,07,100,542799941310455096,1615.261,3287.346,17442.54,64057.4,83693.97,P027
1594.476,654.073,2025,05,100,666047333609791039,113.332,1363.039,9873.97,1984.41,40754.4,P012
1315.892,537.748,2025,04,100,755629588405519987,1625.133,670.738,9479.16,37182.98,21822.29,P046
1203.056,915.194,2023,07,100,669075149111339976,2484.704,1524.966,20578.13,113044.85,73190.85,P015
779.534,444.886,2023,09,100,614669867677609829,2361.323,1204.255,2611.3,32651.24,29806.31,P049
602.828,810.124,2024,07,100,499082227418540061,1885.376,158.329,13323.93,38564.36,6831.14,P025
1620.569,18.184,2024,09,100,371108905488210041,1889.944,4243.424,172.59,39958.88,57170.72,P032
659.809,314.378,2023,03,100,557102247156476790,1012.517,62.44,6104.46,19792.64,1601.01,P014
1402.254,162.257,2026,03,100,555306531379058689,1424.641,3422.55,2298.41,68792.49,119529.05,P028
632.508,553.298,2022,11,100,863854408639639730,298.15,1142.97,9353.75,9410.76,29416.09,P034
1866.383,449.134,2023,09,100,250272477331446691,2.391,3162.276,6975.62,71.1,91454.33,P023
682.744,89.943,2026,11,100,418036351103196452,433.695,4705.429,1040.43,11002.16,192558.22,P033
1458.493,841.17,2021,06,100,789526135380321926,1424.818,1963.068,11341.89,54043.53,51340.7,P005
856.474,408.727,2025,07,100,114450851828297760,649.065,525.487,8720.95,10833.49,22987.76,P032
1161.218,434.155,2021,04,100,642459703539490097,1296.491,4786.029,2600.56,13820.59,91681.22,P033
940.922,770.512,2021,08,100,251561904168697350,71.605,1881.848,16362.15,1787.4,56798.51,P035
26.272,951.857,2023,09,100,111800442840088782,770.593,2147.074,11406.93,37113.05,97819.85,P032
1328.092,412.677,2025,01,100,229379205447712016,1116.268,3456.564,3254.22,54054.88,136301.26,P031
471.552,446.307,2020,04,100,956719125613892403,312.859,2918.463,10185.95,9859.01,45206.03,P040
1683.586,979.227,2021,01,100,218064702946023348,943.729,248.488,19912.29,20290.67,3207.22,P007
380.171,988.754,2021,03,100,954054022755779298,2961.414,2951.855,6494.7,125098.72,62324.44,P017
757.833,215.096,2023,07,100,512364390041398097,2605.204,3594.771,4025.89,36204.22,67752.37,P044
743.385,64.557,2024,05,100,717901118540491914,2160.33,3232.984,1090.8,65177.07,160426.01,P038
360.095,436.332,2023,10,100,151676886921399788,2691.156,1009.227,10635.16,42947.31,34257.78,P011
1987.474,168.164,2026,07,100,747749843222974976,2341.058,3812.942,945.02,93348.84,131406.03,P004
1439.247,858.981,2026,09,100,606199262973386003,1294.594,4612.068,12441.04,28876.03,212812.5,P033
400.314,829.502,2022,10,100,305670658836857579,387.388,3941.478,7710.65,9191.64,74150.76,P015
249.807,566.52,2024,11,100,200683064023660715,2301.51,4652.606,5588.56,45860.04,132858.51,P022
236.085,296.764,2022,09,100,677384167914584409,2490.353,3291.098,5917.73,66944.01,129176.02,P014
957.794,792.236,2021,11,100,211529404769166947,2800.448,2049.269,4716.75,137242.28,71181.64,P032
702.763,498.071,2026,03,100,674254065296807268,382.784,2601.735,8173.57,11980.04,112465.92,P048
56.878,12.561,2024,05,100,613912405594559001,100.159,2877.724,237.87,3676.41,130919.29,P003
617.635,313.407,2025,09,100,355186502631910918,1534.302,2615.518,2071.74,46162.4,28899.54,P016
695.984,952.751,2023,11,100,800704107948729306,1656.996,2053.219,5540.96,75590.75,84340.78,P029
1670.896,653.558,2024,07,100,623556824489517791,1927.897,214.731,10232.6,40656.99,7027.11,P005
106.919,916.851,2026,04,100,151893328573333268,395.292,1698.279,17333.53,8969.21,37646.84,P019
238.098,138.055,2020,05,100,462218679638643810,1555.222,1408.759,714.08,32368.81,47890.15,P008
834.432,191.319,2024,12,100,110096808028423172,576.035,2233.328,2197.44,11758.06,54889.72,P008
1302.783,249.569,2020,09,100,374627767529476937,735.844,3384.47,5764.07,24780.61,73450.6,P002
1136.408,50.263,2024,12,100,371086325306320535,2238.13,1418.302,1168.36,52782.04,14657.37,P018
1104.768,58.98,2025,11,100,773101866401655341,933.453,3320.603,1395.01,25721.98,94900.79,P031
156.463,68.46,2021,10,100,534833379667345274,256.285,4735.207,1646.43,7820.28,206706.35,P045
1552.916,909.944,2024,10,100,886166686868187898,1367.283,2293.349,14088.31,17281.57,69544.98,P046
365.317,229.754,2021,10,100,250080391085758801,2052.577,3197.051,3464.55,78603.23,131160.4,P045
888.359,300.09,2022,11,100,124674272417488404,441.166,4068.099,5551.48,6330.11,195902.76,P032
859.585,34.812,2024,04,100,955367616949160394,2014.074,3973.027,658.61,49798.07,160288.41,P007
252.267,124.839,2022,03,100,825123884213081281,778.968,3845.658,1770.63,9988.2,59493.92,P040
323.498,532.458,2023,03,100,246831776055439825,405.69,4992.881,5737.25,15453.71,58808.39,P027
1134.593,402.867,2026,01,100,740948504878249350,2627.615,2570.073,5545.11,74234.85,103441.31,P033
193.905,194.898,2023,03,100,840659449893895666,1723.963,3314.257,4788.11,21449.76,54449.91,P012
1786.345,597.308,2023,04,100,548052409434092317,2400.391,2278.403,9790.0,31418.5,92764.03,P007
1429.214,409.456,2021,10,100,463351883528368317,2217.695,3273.422,8203.17,59563.85,132462.0,P039
691.81,349.768,2022,12,100,606364919613407945,330.556,205.396,4438.02,13257.56,10238.42,P035
1279.588,474.085,2020,11,100,998371922819378346,764.967,3865.458,2542.5,23382.51,106863.85,P041
466.904,857.782,2023,12,100,277361188569793691,1445.854,2743.543,18955.71,59514.79,82067.33,P009
935.423,170.407,2026,11,100,783702016864756264,2014.074,2324.353,1103.7,22006.31,35483.35,P040
10.0,405.624,2021,12,100,278141275496234162,2090.476,2545.603,9815.1,86852.8,36608.48,P041
1404.808,468.634,2020,06,100,660354475274864372,2833.963,4281.893,7297.6,87459.4,44456.14,P050
1000.673,505.37,2022,03,100,476436641230220015,1169.897,3061.202,4794.81,12594.68,115695.22,P042
1659.239,338.904,2024,05,100,724188971600719373,2250.697,3895.761,8070.45,90660.71,39535.62,P025
379.623,690.364,2024,08,100,159305099765959887,522.547,744.788,3883.39,23224.19,36105.08,P037
293.101,966.951,2021,12,100,812922479589449470,2411.875,657.871,19004.29,74757.67,15539.91,P001
1404.599,283.248,2021,09,100,657881558961928767,881.264,2046.623,3914.55,19067.12,97022.46,P038
31.696,473.552,2023,03,100,547970812012889423,2285.026,1105.833,2786.73,24801.18,46820.09,P023
857.407,915.325,2026,09,100,238117652199746717,2436.299,3722.073,22691.61,58859.77,57339.36,P019
1068.621,99.273,2022,08,100,226187423282634080,299.988,2821.718,1889.68,11551.0,39529.35,P037
604.217,227.077,2020,08,100,946141609792664113,2546.077,2070.89,4472.83,106874.44,81970.18,P020
1683.984,298.949,2020,07,100,314854581089246079,2726.06,2530.19,4575.83,42994.54,83012.17,P025
675.879,62.776,2026,03,100,919801195776149912,1688.593,2019.778,1505.71,22019.07,86203.65,P036
1836.506,532.28,2025,06,100,723325525428336112,1160.482,2135.96,13260.55,50112.54,28823.03,P020
1383.439,922.246,2023,02,100,726461821523161696,1823.739,1701.379,4850.29,64390.82,69827.2,P048
710.882,122.023,2023,02,100,722608065242819529,2373.172,4203.054,861.3,62681.66,64388.77,P029
558.134,796.382,2023,06,100,198285401506919153,2609.92,3393.507,15508.14,46569.45,49126.27,P048
1126.278,125.569,2022,07,100,599892732545708192,1388.433,2693.177,1258.33,38927.91,27244.59,P046
1071.776,711.321,2024,02,100,448814415375365027,796.214,4106.237,8534.61,22051.52,170871.57,P045
352.714,37.242,2025,10,100,251108267217859331,1404.422,4007.175,356.48,48850.19,196438.19,P047
1377.162,839.588,2024,04,100,297359068795579113,1521.12,1803.864,20022.65,23482.91,22587.64,P021
237.504,121.782,2021,11,100,589100080645778193,1127.288,1619.736,1086.74,25658.93,31243.8,P030
1955.48,859.039,2023,01,100,394311125603960041,1423.772,2780.856,10701.07,60423.59,60510.35,P036
1151.549,965.311,2026,02,100,957118423788546322,1084.652,3870.255,8695.77,52786.87,150690.62,P042
1825.086,216.144,2022,10,100,798864479628776420,333.722,3735.089,1164.15,16262.04,133149.99,P003
641.731,841.705,2023,12,100,131746216501675104,1300.622,872.222,5944.21,23474.43,28038.91,P020
88.291,134.999,2023,05,100,697285168799144790,2154.748,767.947,2790.77,40430.78,10725.44,P006
202.349,813.534,2024,01,100,623867658306484318,2236.016,3557.778,18010.91,28121.54,98545.93,P012
1338.806,844.04,2023,01,100,541873380499082004,753.007,1159.082,16070.86,36581.87,56948.57,P037
712.991,219.763,2025,02,100,482263938605224706,1722.149,1855.645,1490.83,56138.74,59959.9,P001
96.473,450.261,2026,04,100,581504363508991249,1927.65,4594.337,8476.54,58719.6,108216.95,P007
1957.212,394.547,2022,01,100,233180270210429409,1959.039,2470.999,9589.71,71035.85,45538.79,P009
1744.007,922.085,2024,07,100,776724438490686858,2954.489,4603.676,11310.62,60087.67,166274.76,P023
1048.344,174.31,2024,12,100,394341264450033844,2615.738,3620.583,2581.73,98278.82,97504.79,P034
519.714,372.268,2022,11,100,341393641148091574,2579.428,116.994,3523.02,43201.86,4401.4,P041
653.88,776.787,2020,07,100,636740978156997804,1900.532,3470.286,10489.21,68313.31,114752.43,P035
609.855,362.449,2025,09,100,698978000547967061,2877.462,153.567,2845.29,137982.66,6859.59,P027
1013.552,741.435,2022,01,100,850344282489858986,1123.546,2510.416,16350.01,48487.59,69984.71,P015
1126.78,269.425,2026,01,100,490244977818866439,2493.153,2155.021,6233.48,107592.34,106239.52,P012
278.548,781.292,2023,03,100,531853550106817093,597.008,2415.322,19201.43,16726.37,38734.77,P012
149.449,111.58,2024,05,100,393522656335886261,540.417,2404.748,1624.88,17469.4,113341.3,P034
334.117,520.33,2020,06,100,903369587384822893,1135.59,2125.44,11575.83,27716.39,98219.99,P007
1830.587,760.881,2022,04,100,507409510106207156,1268.852,151.053,6046.63,22355.99,4771.35,P040
876.494,393.226,2023,11,100,245736520870221444,1015.733,3996.178,2953.97,49334.6,170365.04,P023
1463.086,223.997,2023,09,100,750425199064304399,2401.983,4226.218,2453.39,73828.99,171840.09,P029
1.569,418.267,2026,08,100,641293048728798047,2915.52,3804.6,4949.05,130204.51,85071.5,P041
1908.198,364.33,2023,12,100,628245961286132138,2112.76,485.314,3863.02,41966.61,19671.98,P008
1404.436,147.835,2026,06,100,631219084258394423,2548.734,982.033,3481.42,42655.58,15443.68,P011
896.373,222.484,2024,03,100,752031178798160344,2795.025,3933.101,2812.08,29193.92,187686.58,P045
513.191,878.928,2025,04,100,956521393137129372,2377.773,228.787,12624.61,50837.87,10593.92,P045
1435.474,652.334,2023,10,100,911159483132398260,1842.637,4465.398,4163.22,23300.56,113511.94,P047
761.55,667.311,2024,01,100,657697869023270102,1154.926,4596.913,16231.84,22932.5,76379.63,P030
713.445,934.881,2025,11,100,935722937596874344,2494.559,1816.533,10363.01,54564.91,63009.0,P043
1514.059,713.454,2023,04,100,432440098255011389,2997.86,1400.379,14977.88,36880.37,40098.48,P036
329.933,130.554,2021,12,100,452839833723921122,1679.873,4781.283,1873.99,73836.27,92322.62,P041
815.489,679.564,2020,02,100,445179421433508329,618.482,3226.086,7383.18,14149.76,150036.88,P045
935.627,274.995,2025,06,100,479368969212875222,1177.216,1549.487,3115.3,51089.83,62514.81,P028
1007.573,978.547,2023,03,100,994887718379349358,857.676,1271.243,17030.34,33684.23,63397.19,P008
314.26,25.92,2022,12,100,634707175563319206,2755.398,992.659,346.11,105012.55,29840.32,P046
39.548,14.913,2021,03,100,188174439266798607,2674.233,2136.273,345.76,29514.96,102505.97,P019
1981.274,806.105,2024,05,100,704734497874866266,2199.68,4988.142,17106.34,39981.76,202071.5,P036
810.262,440.235,2020,08,100,802137261361168527,1158.71,3685.181,4059.8,46116.38,112753.6,P026
55.802,296.333,2023,11,100,166901320550854935,2864.598,254.718,6450.1,102625.46,9991.21,P042
326.445,89.092,2023,09,100,555306531379058689,809.38,4971.717,543.62,22875.74,124528.83,P009
549.121,843.159,2021,12,100,718178584595223961,2181.102,971.512,19664.57,67731.57,44887.87,P011
127.369,625.179,2023,11,100,757591121028338352,1311.15,4568.31,14352.27,64371.81,142633.44,P041
315.571,110.049,2025,08,100,330271098516216356,1619.376,3641.96,2202.59,43021.62,94457.93,P003
1557.614,935.682,2020,04,100,961780489561304223,2703.427,608.36,19053.63,133668.97,23194.33,P028
592.119,488.315,2020,07,100,255277516875510763,2299.406,1000.852,2510.2,64392.81,21830.63,P013
1183.26,708.071,2024,10,100,863774067414342867,685.787,1709.255,16928.17,10203.96,19227.21,P033
1268.446,318.3,2026,03,100,600530520645402489,895.245,1640.068,6811.58,19419.96,34403.13,P040
702.654,522.477,2023,10,100,825703647144243028,1150.399,2467.56,4204.13,47415.17,60247.26,P027
2.311,897.921,2024,04,100,893512657233665562,2160.435,669.167,12688.61,55231.93,28308.76,P025
1276.785,270.782,2021,04,100,632735534372921168,2880.758,1380.804,2131.75,92369.5,19059.01,P002
955.846,304.245,2023,01,100,522029338343778956,364.697,1082.931,3842.82,9347.14,22079.81,P015
1549.525,631.584,2021,05,100,485717839300807993,1671.334,660.984,5350.11,19480.41,32473.17,P045
80.333,881.994,2026,09,100,613739708252788344,1648.363,3763.525,17861.77,42448.25,84195.64,P026
169.837,41.639,2021,04,100,673413870864449214,1284.049,4035.292,431.54,19517.38,200652.8,P050
1288.969,449.125,2020,12,100,632811086711163625,2150.446,2323.511,9847.21,87264.35,69036.03,P027
150.525,421.15,2022,08,100,318422723084956129,2717.599,3339.229,8408.45,100814.15,140888.1,P045
16.511,645.584,2023,06,100,174568928384648711,115.594,1200.321,11933.97,3681.1,46967.72,P001
243.266,261.159,2025,04,100,241020268739589473,792.404,179.183,1446.86,34330.05,6090.04,P035
243.12,361.7,2020,11,100,811198890303635046,2630.84,63.923,5583.33,125632.66,2117.37,P009
790.326,743.819,2026,01,100,371495579867266065,1492.988,515.748,7707.71,47834.32,18943.35,P027
1357.768,573.493,2026,08,100,250152820766142881,354.902,4996.7,8350.6,14003.37,191525.45,P027
1360.861,867.81,2024,01,100,987048705177407782,274.181,679.812,7396.22,6279.1,20704.78,P038
1917.122,3.497,2023,05,100,272917480023122433,2324.515,3986.192,66.69,104447.46,80815.56,P030
662.438,437.07,2021,10,100,221155438375997730,980.42,2124.554,8154.89,17001.98,83933.57,P019
1561.369,953.876,2023,02,100,880866142834516663,2461.662,1576.634,7031.56,64950.75,36280.14,P040
656.848,702.122,2024,01,100,452499683848377532,1202.161,4590.743,16604.1,49310.3,110765.29,P027
1213.996,380.46,2022,09,100,738831181168722991,2975.355,730.037,6002.0,97560.34,33935.42,P044
43.126,619.59,2021,03,100,596682157143086827,2943.422,3194.103,12858.4,102407.28,68108.37,P024
1306.765,955.35,2023,09,100,690679200089362751,660.714,3271.586,16542.81,14053.09,63885.71,P046
1208.797,71.393,2020,03,100,661534601783424735,1635.224,4957.529,822.77,33218.66,164488.14,P034
1146.636,525.138,2023,06,100,747871677527028931,315.305,1086.016,11894.2,10729.48,20469.23,P007
817.487,459.442,2023,07,100,390621177220073333,2562.977,3239.397,10020.92,49440.04,143922.51,P045
448.572,503.711,2023,06,100,306979722115775998,812.12,1796.348,11553.16,24682.55,38275.18,P037
358.931,218.055,2025,03,100,191353450227128089,2273.922,1116.569,2065.54,41058.48,22539.83,P037
982.797,410.433,2024,10,100,971354016902092741,858.076,442.504,8868.11,16928.0,19226.82,P026
