id,period,period_id,material,market,consensus_demand,ibp_consensus_forecast,budget_volumes,sc_forecast_override,statistical_forecast,forecast_selector,upside,fcst_snapshot_1,fcst_snapshot_2,fcst_snapshot_3,fcst_snapshot_4,fcst_snapshot_5,fcst_snapshot_6,fcst_snapshot_7,fcst_snapshot_8,fcst_snapshot_9,fcst_snapshot_10,fcst_snapshot_11,fcst_snapshot_12,ibp_forecast,fcst_variance_snapshot_1,fcst_variance_snapshot_2,fcst_variance_snapshot_3,fcst_variance_perc_snapshot_1,fcst_variance_perc_snapshot_2,fcst_variance_perc_snapshot_3,ibp_consensus_forecast_prior
97,202611,202611,MAT71947,CUST2071,702.94,804.51,740.57,732.86,804.08,CONSENSUS,49.52,767.55,746.82,727.9,720.05,749.09,735.28,702.94,751.26,710.05,722.71,746.8,745.16,854.03,86.48,107.21,126.13,0.1013,0.1255,0.1477,756.69
98,202710,202710,MAT33262,CUST0187,898.74,995.8,917.39,923.78,1006.52,STAT,104.04,966.8,947.44,981.22,923.3,905.12,961.43,974.94,962.68,919.27,945.99,980.9,957.22,1099.84,133.04,152.4,118.62,0.121,0.1386,0.1079,922.97
99,202607,202607,MAT54997,CUST4307,526.19,526.73,546.46,551.92,546.16,CONSENSUS,8.61,533.95,527.8,574.02,548.75,534.95,547.25,559.06,560.45,528.77,538.03,569.35,563.91,535.34,1.39,7.54,-38.68,0.0026,0.0141,-0.0723,499.0
100,202604,202604,MAT82247,CUST4645,999.97,1100.27,1085.75,1028.3,1028.63,CONSENSUS,180.39,1024.06,1045.57,1058.28,1056.78,1044.74,1005.28,1070.33,1035.43,1096.52,1003.44,1096.21,1072.76,1280.66,256.6,235.09,222.38,0.2004,0.1836,0.1736,1045.33
101,202609,202609,MAT00594,CUST8327,385.58,426.31,394.48,386.65,411.0,CONSENSUS,17.08,395.31,395.95,407.78,392.43,415.48,392.93,421.15,419.39,404.8,418.77,397.66,403.97,443.39,48.08,47.44,35.61,0.1084,0.107,0.0803,385.65
102,202606,202606,MAT40356,CUST0209,559.66,575.82,562.97,575.32,604.78,CONSENSUS,163.04,589.17,576.77,589.33,575.88,569.33,567.92,603.1,581.41,610.83,570.36,612.55,580.39,738.86,149.69,162.09,149.53,0.2026,0.2194,0.2024,525.13
103,202606,202606,MAT39860,CUST8742,164.51,182.62,172.85,164.57,184.33,CONSENSUS,39.0,168.81,175.79,173.89,165.42,167.06,169.13,166.97,169.51,177.81,177.76,168.12,178.58,221.62,52.81,45.83,47.73,0.2383,0.2068,0.2154,174.02
104,202703,202703,MAT18642,CUST9420,482.83,502.46,495.17,494.79,521.74,STAT,33.6,504.61,517.32,526.66,526.46,518.21,530.94,512.7,503.98,485.72,493.36,496.37,488.56,536.06,31.45,18.74,9.4,0.0587,0.035,0.0175,490.99
105,202702,202702,MAT54166,CUST6368,759.64,767.76,794.48,768.0,829.61,STAT,14.13,785.01,810.55,799.71,817.27,828.88,828.92,760.98,811.03,790.69,797.54,799.75,791.3,781.89,-3.12,-28.66,-17.82,-0.004,-0.0367,-0.0228,757.28
106,202708,202708,MAT42538,CUST2094,222.89,266.46,237.77,228.74,235.24,STAT,135.19,241.12,226.86,233.13,228.22,230.29,239.6,227.11,238.97,244.48,239.08,236.87,239.17,401.65,160.53,174.79,168.52,0.3997,0.4352,0.4196,248.56
107,202604,202604,MAT50352,CUST5015,167.62,195.68,179.13,173.07,178.33,CONSENSUS,124.24,170.16,171.16,168.96,175.55,169.91,169.65,176.81,172.18,176.15,178.62,180.36,171.49,319.92,149.76,148.76,150.96,0.4681,0.465,0.4719,176.61
108,202605,202605,MAT00855,CUST5711,143.87,169.98,154.99,146.42,156.46,CONSENSUS,128.21,150.74,154.81,152.81,144.11,144.06,147.81,156.22,149.77,151.97,157.02,150.2,150.96,298.19,147.45,143.38,145.38,0.4945,0.4808,0.4875,163.61
109,202607,202607,MAT84056,CUST7609,569.17,629.04,597.5,569.53,576.15,CONSENSUS,99.4,571.41,614.6,576.62,581.68,625.98,602.71,594.64,582.12,569.81,610.58,585.14,619.86,728.44,157.03,113.84,151.82,0.2156,0.1563,0.2084,613.51
110,202606,202606,MAT62316,CUST3241,448.16,528.85,484.61,452.29,471.24,STAT,23.12,470.06,490.62,457.16,466.33,450.56,467.46,464.79,467.66,453.36,487.18,477.02,486.28,551.97,81.91,61.35,94.81,0.1484,0.1111,0.1718,502.79
111,202604,202604,MAT15441,CUST1564,775.33,795.64,837.08,783.82,860.97,STAT,67.8,794.93,813.78,781.19,804.29,816.03,810.42,842.44,837.54,844.53,804.29,802.79,793.77,863.44,68.51,49.66,82.25,0.0793,0.0575,0.0953,754.72
112,202604,202604,MAT84572,CUST3048,533.21,613.93,552.78,552.3,579.05,CONSENSUS,151.9,555.44,575.59,580.58,542.17,564.69,586.22,567.58,574.91,540.56,542.76,586.48,550.66,765.83,210.39,190.24,185.25,0.2747,0.2484,0.2419,584.57
113,202701,202701,MAT30481,CUST1851,509.9,569.63,528.26,531.23,571.58,CONSENSUS,15.33,541.03,548.26,513.05,527.61,519.16,548.53,520.69,557.58,534.9,530.25,558.08,516.1,584.96,43.93,36.7,71.91,0.0751,0.0627,0.1229,559.49
114,202611,202611,MAT88126,CUST9311,111.91,121.71,116.92,113.73,123.19,STAT,154.53,114.14,114.69,118.2,117.08,111.93,119.1,121.27,118.02,120.38,120.3,120.69,112.67,276.24,162.1,161.55,158.04,0.5868,0.5848,0.5721,121.02
115,202602,202602,MAT97378,CUST7364,828.38,894.03,861.05,844.21,949.68,CONSENSUS,10.84,890.84,835.67,906.58,883.91,897.1,858.99,879.17,865.62,867.8,863.21,859.72,877.8,904.87,14.03,69.2,-1.71,0.0155,0.0765,-0.0019,841.62
116,202603,202603,MAT08888,CUST5006,699.95,746.03,742.19,714.85,756.17,STAT,73.33,768.21,714.92,725.84,739.03,766.85,701.68,711.97,712.62,728.29,742.57,742.9,749.35,819.36,51.15,104.44,93.52,0.0624,0.1275,0.1141,720.09
117,202610,202610,MAT14292,CUST6867,534.06,593.38,578.04,560.06,606.13,CONSENSUS,134.59,549.5,534.66,571.29,559.51,555.29,559.85,578.68,550.93,542.78,567.29,550.7,573.27,727.97,178.47,193.31,156.68,0.2452,0.2655,0.2152,542.94
118,202608,202608,MAT61631,CUST1928,839.43,886.67,857.98,843.89,852.6,CONSENSUS,131.61,847.92,853.16,923.07,910.99,874.93,904.02,921.85,897.87,849.22,882.77,916.88,900.93,1018.28,170.36,165.12,95.21,0.1673,0.1622,0.0935,811.04
119,202707,202707,MAT85370,CUST4356,645.68,725.74,650.22,653.61,696.65,STAT,131.77,679.94,672.58,707.82,704.43,661.85,679.36,667.47,671.25,700.27,698.08,691.57,655.99,857.51,177.57,184.93,149.69,0.2071,0.2157,0.1746,689.16
120,202710,202710,MAT82789,CUST4496,134.96,158.09,141.52,136.11,144.25,STAT,109.55,140.35,144.95,146.76,134.97,138.26,142.34,145.91,145.57,145.44,143.61,135.77,148.17,267.64,127.29,122.69,120.88,0.4756,0.4584,0.4517,152.31
121,202702,202702,MAT72857,CUST6811,730.03,841.01,742.52,737.16,745.21,CONSENSUS,131.33,732.2,785.83,759.01,772.9,771.41,774.77,733.16,752.12,774.15,794.81,786.25,775.58,972.34,240.14,186.51,213.33,0.247,0.1918,0.2194,757.34
122,202606,202606,MAT53292,CUST7873,71.0,76.4,75.01,73.02,80.77,STAT,23.17,73.28,77.18,71.43,72.1,71.5,77.54,75.59,74.6,71.52,77.93,71.87,76.13,99.57,26.29,22.39,28.14,0.264,0.2249,0.2826,69.87
123,202612,202612,MAT00880,CUST4776,658.36,732.67,682.38,677.28,719.73,STAT,28.82,670.47,659.06,668.43,718.25,703.78,705.07,702.9,669.08,671.08,692.18,705.4,706.72,761.49,91.02,102.43,93.06,0.1195,0.1345,0.1222,725.79
124,202609,202609,MAT64900,CUST5908,138.67,140.24,141.57,141.79,147.88,STAT,119.07,139.07,142.33,150.08,139.68,142.88,146.12,146.96,148.7,140.22,151.05,144.63,150.41,259.31,120.24,116.98,109.23,0.4637,0.4511,0.4212,139.41
125,202708,202708,MAT00672,CUST2737,917.71,1056.59,1005.92,925.57,1029.51,CONSENSUS,123.38,980.03,990.11,951.43,927.19,999.22,952.27,924.77,947.3,927.1,965.92,1002.31,966.52,1179.97,199.94,189.86,228.54,0.1694,0.1609,0.1937,996.09
126,202707,202707,MAT84417,CUST4484,805.55,870.72,813.95,820.91,837.66,STAT,70.46,843.94,852.01,815.5,849.87,842.19,830.61,831.89,863.08,853.24,846.54,839.22,884.55,941.18,97.24,89.17,125.68,0.1033,0.0947,0.1335,817.59
127,202711,202711,MAT30056,CUST0841,531.87,586.38,577.93,551.86,585.53,STAT,29.96,574.13,543.6,575.65,553.61,562.3,539.74,535.21,567.07,560.83,583.28,545.63,542.11,616.34,42.21,72.74,40.69,0.0685,0.118,0.066,586.17
128,202703,202703,MAT84874,CUST6033,560.57,637.76,575.18,574.56,578.76,STAT,34.26,592.2,563.16,586.06,613.96,579.38,579.13,582.57,566.33,576.29,578.53,560.88,606.47,672.02,79.82,108.86,85.96,0.1188,0.162,0.1279,622.43
129,202705,202705,MAT50210,CUST8609,529.32,616.34,551.27,544.18,549.26,CONSENSUS,35.82,542.27,531.91,539.67,545.05,541.43,532.56,580.46,539.98,543.39,564.95,536.67,547.05,652.16,109.89,120.25,112.49,0.1685,0.1844,0.1725,586.34
130,202605,202605,MAT01231,CUST0422,216.57,217.89,234.97,224.16,223.09,STAT,189.74,229.87,225.57,222.18,231.45,223.48,230.91,228.21,234.35,216.84,223.57,232.7,226.62,407.63,177.76,182.06,185.45,0.4361,0.4466,0.4549,206.21
131,202703,202703,MAT13869,CUST1672,376.87,434.91,397.07,385.38,420.06,STAT,135.53,407.78,394.14,399.55,408.28,387.41,379.64,404.55,395.09,397.29,385.74,394.6,408.53,570.44,162.66,176.3,170.89,0.2851,0.3091,0.2996,426.79
132,202703,202703,MAT05105,CUST9744,408.38,449.83,445.73,412.46,441.75,STAT,77.59,423.85,446.51,430.27,416.08,439.35,421.97,444.48,417.06,430.39,414.45,421.32,436.33,527.42,103.57,80.91,97.15,0.1964,0.1534,0.1842,431.3
133,202712,202712,MAT19261,CUST1990,513.27,528.85,551.78,528.42,565.51,CONSENSUS,138.44,536.35,532.84,535.65,542.94,535.61,555.64,546.22,517.13,557.32,553.96,518.31,536.48,667.29,130.94,134.45,131.64,0.1962,0.2015,0.1973,516.39
134,202706,202706,MAT88077,CUST3853,755.1,880.36,823.54,772.62,849.53,CONSENSUS,152.59,817.02,789.34,803.69,805.55,769.09,785.66,801.59,756.22,791.15,797.84,767.49,775.31,1032.95,215.93,243.61,229.26,0.209,0.2358,0.2219,857.54
135,202603,202603,MAT55448,CUST9644,760.57,869.42,775.11,796.4,796.31,STAT,44.41,788.93,783.43,834.78,764.75,816.65,793.45,778.7,799.8,811.78,772.27,827.3,811.7,913.83,124.9,130.4,79.05,0.1367,0.1427,0.0865,855.57
136,202612,202612,MAT69230,CUST6256,508.19,568.48,508.86,520.44,552.18,CONSENSUS,92.55,554.09,532.5,525.39,548.81,539.62,531.72,537.99,535.59,525.67,553.22,531.87,517.91,661.03,106.94,128.53,135.64,0.1618,0.1944,0.2052,536.33
137,202701,202701,MAT68926,CUST9277,280.22,329.64,298.0,284.55,292.59,CONSENSUS,53.51,284.9,303.04,290.25,284.5,284.59,303.25,301.89,304.91,296.13,299.55,295.73,281.36,383.15,98.25,80.11,92.9,0.2564,0.2091,0.2425,306.1
138,202703,202703,MAT38643,CUST3258,604.29,633.92,621.08,622.74,635.77,STAT,73.74,605.28,616.43,608.45,621.63,655.81,648.36,660.53,610.79,653.06,614.37,643.89,609.63,707.66,102.38,91.23,99.21,0.1447,0.1289,0.1402,607.81
139,202612,202612,MAT53874,CUST8926,1017.41,1211.42,1100.89,1054.68,1022.97,CONSENSUS,126.79,1065.46,1104.18,1041.06,1085.95,1086.43,1050.6,1113.16,1082.22,1096.25,1092.39,1091.03,1062.94,1338.21,272.75,234.03,297.15,0.2038,0.1749,0.2221,1170.99
140,202711,202711,MAT03377,CUST9185,952.65,953.96,1014.57,957.25,1015.68,STAT,117.38,984.2,1041.38,990.42,1003.78,953.51,1030.1,1023.56,985.78,972.99,990.32,1024.58,1044.75,1071.34,87.14,29.96,80.92,0.0813,0.028,0.0755,888.64
141,202606,202606,MAT45898,CUST9817,295.07,312.36,316.92,304.26,329.65,STAT,174.77,303.26,321.75,296.98,312.02,307.72,322.51,309.11,303.88,302.74,313.57,313.52,317.12,487.13,183.87,165.38,190.15,0.3775,0.3395,0.3903,282.07
142,202712,202712,MAT94699,CUST1324,940.66,1083.32,959.3,978.67,1074.35,CONSENSUS,65.99,975.72,974.41,965.94,1004.95,1011.84,959.73,1011.7,991.48,1016.18,1018.83,963.14,980.47,1149.31,173.59,174.9,183.37,0.151,0.1522,0.1595,1001.98
143,202702,202702,MAT86596,CUST3992,221.66,232.13,228.42,224.64,251.11,STAT,109.87,226.96,237.54,228.66,228.03,241.73,228.03,237.83,243.2,238.16,240.7,235.11,232.52,342.0,115.04,104.46,113.34,0.3364,0.3054,0.3314,229.43
144,202709,202709,MAT76852,CUST8202,892.26,921.31,939.18,900.01,1022.04,CONSENSUS,188.74,918.43,955.81,898.87,963.75,959.03,908.78,963.15,945.82,898.63,940.33,904.79,971.0,1110.05,191.62,154.24,211.18,0.1726,0.1389,0.1902,874.65
145,202712,202712,MAT83353,CUST0994,137.11,142.82,139.93,141.12,139.37,STAT,84.48,143.89,144.03,148.64,150.58,147.91,149.1,147.19,147.55,141.2,147.54,138.99,147.3,227.3,83.41,83.27,78.66,0.367,0.3663,0.3461,134.77
146,202602,202602,MAT16775,CUST7598,368.05,431.31,371.81,378.86,421.31,STAT,135.1,385.34,385.42,381.88,400.28,398.77,404.07,379.34,385.3,368.4,375.97,398.92,402.39,566.41,181.07,180.99,184.53,0.3197,0.3195,0.3258,407.12
147,202607,202607,MAT43831,CUST9666,230.41,232.84,238.22,232.44,252.21,STAT,43.03,236.09,240.59,241.4,248.83,245.18,245.54,246.93,244.75,252.13,232.32,245.22,237.23,275.87,39.78,35.28,34.47,0.1442,0.1279,0.125,222.56
148,202602,202602,MAT81069,CUST0584,663.41,778.73,671.67,693.87,682.69,CONSENSUS,190.52,699.11,703.15,663.82,729.11,686.17,691.71,674.59,682.47,718.08,724.05,714.75,714.36,969.25,270.14,266.1,305.43,0.2787,0.2745,0.3151,704.56
149,202603,202603,MAT28108,CUST2806,276.14,299.4,281.51,281.6,298.87,CONSENSUS,177.78,278.93,276.46,290.52,297.31,289.88,295.48,290.92,284.39,277.18,293.71,297.92,290.02,477.18,198.25,200.72,186.66,0.4155,0.4206,0.3912,296.36
150,202605,202605,MAT76446,CUST8609,154.15,176.15,163.9,159.35,164.04,STAT,170.12,154.98,165.47,158.71,159.21,157.51,156.05,156.27,164.61,157.37,161.22,164.51,163.44,346.27,191.29,180.8,187.56,0.5524,0.5221,0.5417,162.36
151,202612,202612,MAT06005,CUST5637,680.53,749.33,721.66,690.62,773.93,STAT,74.87,712.33,727.57,707.38,700.97,682.73,730.4,704.66,704.17,742.63,688.71,703.65,748.56,824.2,111.87,96.63,116.82,0.1357,0.1172,0.1417,680.96
152,202609,202609,MAT50414,CUST2848,715.28,828.32,761.12,716.66,802.22,STAT,63.69,723.84,777.45,772.28,742.29,731.9,735.62,722.7,784.68,777.84,727.97,731.9,737.68,892.01,168.17,114.56,119.73,0.1885,0.1284,0.1342,822.06
153,202712,202712,MAT72516,CUST5489,757.18,874.66,789.78,774.23,834.63,STAT,86.05,783.63,824.6,764.85,819.67,804.75,787.16,763.63,760.97,776.86,812.47,777.47,769.07,960.71,177.08,136.11,195.86,0.1843,0.1417,0.2039,806.1
154,202712,202712,MAT84843,CUST0385,869.9,883.64,877.12,888.44,987.76,STAT,198.85,935.46,935.86,888.58,891.13,870.01,881.22,951.73,915.47,945.99,883.36,941.09,874.17,1082.49,147.03,146.63,193.91,0.1358,0.1355,0.1791,840.92
155,202707,202707,MAT43592,CUST0354,916.12,1035.62,953.34,939.43,1026.5,STAT,79.59,956.71,990.49,995.77,928.77,938.14,985.4,959.89,978.55,947.79,995.18,997.95,990.23,1115.21,158.5,124.72,119.44,0.1421,0.1118,0.1071,933.52
156,202609,202609,MAT67065,CUST6116,91.99,101.96,100.61,93.61,95.22,CONSENSUS,175.05,99.11,92.1,98.6,95.34,94.44,96.28,98.48,98.39,94.11,93.77,98.19,96.5,277.01,177.9,184.91,178.41,0.6422,0.6675,0.6441,101.92
157,202703,202703,MAT69304,CUST3282,751.51,808.74,779.57,754.53,801.97,STAT,162.59,800.4,824.34,810.02,764.06,766.69,752.05,770.2,768.19,778.54,762.78,790.2,815.62,971.33,170.93,146.99,161.31,0.176,0.1513,0.1661,798.32
158,202801,202801,MAT32523,CUST1503,793.34,851.75,843.58,802.18,830.54,CONSENSUS,82.89,847.83,818.87,871.0,850.59,868.01,862.81,844.4,823.65,843.3,810.97,859.65,836.72,934.64,86.81,115.77,63.64,0.0929,0.1239,0.0681,804.92
159,202706,202706,MAT65157,CUST8483,867.66,991.55,927.78,886.54,871.37,STAT,35.51,911.53,919.02,903.08,909.88,928.77,870.36,889.56,932.55,946.77,889.5,889.75,885.02,1027.06,115.53,108.04,123.98,0.1125,0.1052,0.1207,984.71
160,202604,202604,MAT03403,CUST8453,969.24,1049.5,1025.1,980.31,1008.2,CONSENSUS,64.76,981.96,1015.62,1000.03,1041.71,1036.58,1037.69,1000.66,1055.24,1041.67,978.16,990.09,997.41,1114.26,132.3,98.64,114.23,0.1187,0.0885,0.1025,993.94
161,202710,202710,MAT27234,CUST0256,118.11,124.42,120.15,120.2,133.41,CONSENSUS,73.04,118.62,121.86,118.49,123.5,118.98,126.76,124.04,124.18,125.45,126.82,125.66,127.02,197.46,78.84,75.6,78.97,0.3993,0.3829,0.3999,121.74
162,202611,202611,MAT48159,CUST3066,257.49,294.57,261.34,259.37,267.2,STAT,131.04,263.05,281.73,263.07,279.23,267.47,270.92,269.07,279.53,278.75,261.69,274.7,273.96,425.61,162.56,143.88,162.54,0.3819,0.3381,0.3819,269.36
163,202712,202712,MAT66243,CUST3386,137.63,151.0,148.63,142.23,147.06,CONSENSUS,185.27,140.84,141.14,138.23,140.16,138.6,139.84,146.47,150.34,142.35,150.16,150.0,144.6,336.27,195.43,195.13,198.04,0.5812,0.5803,0.5889,137.17
164,202704,202704,MAT55228,CUST2304,88.21,100.05,91.11,90.28,91.54,STAT,144.3,90.75,95.04,91.02,96.67,94.97,90.74,96.81,89.21,91.06,88.32,90.04,94.12,244.35,153.6,149.31,153.33,0.6286,0.611,0.6275,94.69
165,202702,202702,MAT31694,CUST4157,572.51,670.57,590.38,596.56,628.27,STAT,150.43,597.08,623.37,591.56,581.71,622.32,578.3,616.85,596.96,606.13,596.66,629.55,576.65,821.0,223.92,197.63,229.44,0.2727,0.2407,0.2795,654.71
166,202801,202801,MAT56611,CUST9686,725.72,848.03,728.28,736.56,762.01,CONSENSUS,176.45,742.32,786.12,758.84,790.53,750.75,732.44,790.52,735.59,785.44,791.19,767.66,728.54,1024.48,282.16,238.36,265.64,0.2754,0.2327,0.2593,803.96
167,202611,202611,MAT11852,CUST2870,807.6,962.49,864.02,831.99,825.75,STAT,29.23,827.22,882.85,824.46,860.55,832.94,881.89,885.86,855.64,854.35,809.52,875.19,809.39,991.72,164.5,108.87,167.26,0.1659,0.1098,0.1687,942.61
168,202710,202710,MAT82831,CUST4763,673.14,743.48,724.43,685.33,771.35,STAT,188.41,684.93,674.42,709.4,692.99,674.09,723.56,706.52,714.18,709.6,677.78,674.41,732.79,931.89,246.96,257.47,222.49,0.265,0.2763,0.2388,693.65
169,202608,202608,MAT50085,CUST9500,771.27,834.06,837.08,776.92,804.95,STAT,146.64,775.91,799.1,810.73,820.5,772.5,790.59,845.05,785.7,779.0,838.58,777.66,842.05,980.7,204.79,181.6,169.97,0.2088,0.1852,0.1733,758.03
170,202710,202710,MAT21234,CUST9799,754.57,855.39,771.76,775.73,864.79,STAT,59.72,760.53,817.73,786.65,815.07,815.51,802.75,761.7,811.64,810.16,805.76,797.71,789.17,915.11,154.58,97.38,128.46,0.1689,0.1064,0.1404,821.71
171,202704,202704,MAT87476,CUST3605,51.09,51.57,53.49,51.92,57.58,CONSENSUS,29.8,51.47,54.83,52.95,52.75,53.83,55.3,51.44,54.2,55.91,54.15,53.83,53.37,81.37,29.9,26.54,28.42,0.3675,0.3262,0.3493,50.28
172,202705,202705,MAT25865,CUST1343,132.97,143.01,134.19,139.03,141.13,STAT,36.73,139.77,145.52,144.2,138.56,146.21,138.81,134.13,133.08,138.62,139.18,136.73,138.36,179.74,39.97,34.22,35.54,0.2224,0.1904,0.1977,129.7
173,202801,202801,MAT64693,CUST2262,796.93,823.64,868.36,820.41,858.36,CONSENSUS,45.72,828.15,869.29,853.32,853.62,819.55,812.37,810.9,828.14,876.28,808.02,857.43,814.27,869.36,41.21,0.07,16.04,0.0474,1.0E-4,0.0185,742.53
174,202611,202611,MAT05648,CUST0265,434.88,447.14,470.89,456.39,447.69,CONSENSUS,165.56,474.24,465.26,470.86,437.0,442.09,439.45,454.25,469.09,445.24,464.63,435.9,455.29,612.7,138.46,147.44,141.84,0.226,0.2406,0.2315,431.82
175,202608,202608,MAT79549,CUST3425,469.69,516.88,499.5,470.3,484.74,STAT,161.33,510.09,512.36,474.78,508.52,506.46,502.8,485.87,511.96,476.32,489.08,503.25,499.2,678.21,168.12,165.85,203.43,0.2479,0.2445,0.3,469.95
176,202606,202606,MAT63654,CUST9313,486.49,489.98,515.4,508.81,513.43,STAT,114.9,528.3,494.01,518.08,505.04,530.93,501.67,502.32,509.08,513.21,505.45,520.39,502.11,604.88,76.58,110.87,86.8,0.1266,0.1833,0.1435,467.53
177,202606,202606,MAT60712,CUST1654,191.86,201.96,199.85,197.42,208.7,CONSENSUS,13.57,195.24,207.18,207.05,196.02,193.19,206.36,208.71,197.8,201.69,205.72,196.7,200.79,215.53,20.29,8.35,8.48,0.0941,0.0387,0.0393,193.92
178,202610,202610,MAT36521,CUST8033,208.94,235.51,218.91,209.73,219.9,CONSENSUS,19.33,222.18,215.65,224.26,225.89,215.25,228.12,216.38,212.34,216.56,218.21,211.18,209.65,254.84,32.66,39.19,30.58,0.1282,0.1538,0.12,215.86
179,202610,202610,MAT30871,CUST2609,803.77,841.63,873.74,824.93,890.42,STAT,52.6,854.16,825.85,840.32,860.29,849.1,879.91,859.72,839.88,854.51,872.77,825.25,839.16,894.23,40.07,68.38,53.91,0.0448,0.0765,0.0603,770.3
180,202602,202602,MAT97916,CUST5756,158.85,178.24,168.57,165.78,163.56,CONSENSUS,195.49,166.35,172.48,166.57,174.44,160.64,168.31,170.07,162.02,169.1,167.41,171.61,167.92,373.73,207.38,201.25,207.16,0.5549,0.5385,0.5543,173.87
181,202711,202711,MAT14866,CUST1779,876.64,944.18,882.53,909.59,940.42,STAT,65.23,881.47,902.19,879.8,876.98,930.34,938.83,939.75,938.78,885.33,917.22,894.18,888.59,1009.41,127.94,107.22,129.61,0.1267,0.1062,0.1284,908.7
182,202701,202701,MAT61021,CUST9790,957.79,1138.76,996.18,988.16,960.62,STAT,147.98,976.79,964.42,1002.89,990.31,1023.34,1045.47,1035.62,1008.36,1020.5,990.33,1052.92,974.53,1286.74,309.95,322.32,283.85,0.2409,0.2505,0.2206,1122.74
183,202707,202707,MAT88906,CUST2371,223.1,256.5,236.47,229.25,244.97,CONSENSUS,156.06,225.34,226.94,237.91,237.93,239.07,232.85,231.67,235.51,238.35,232.24,235.31,234.16,412.56,187.22,185.62,174.65,0.4538,0.4499,0.4233,236.56
184,202711,202711,MAT66582,CUST8164,303.72,318.62,311.59,316.48,323.3,CONSENSUS,16.17,326.62,303.8,322.27,330.72,314.95,313.94,314.52,329.45,321.67,330.0,322.75,305.47,334.79,8.17,30.99,12.52,0.0244,0.0926,0.0374,309.74
185,202801,202801,MAT34845,CUST9929,760.12,890.5,827.03,779.35,850.02,STAT,154.79,770.08,830.96,813.53,823.22,816.54,809.99,805.38,783.08,792.95,795.68,788.57,793.19,1045.29,275.21,214.33,231.76,0.2633,0.205,0.2217,852.23
186,202712,202712,MAT97771,CUST3930,1041.36,1132.22,1055.27,1075.77,1086.54,STAT,49.94,1070.33,1049.42,1077.86,1058.21,1127.77,1129.33,1115.67,1041.75,1081.75,1143.9,1136.5,1084.93,1182.16,111.83,132.74,104.3,0.0946,0.1123,0.0882,1092.36
187,202702,202702,MAT80628,CUST5259,388.9,441.33,418.93,406.31,393.21,STAT,91.98,425.03,427.77,400.25,396.4,391.3,398.88,409.93,390.17,426.93,390.84,389.19,423.35,533.31,108.28,105.54,133.06,0.203,0.1979,0.2495,416.71
188,202612,202612,MAT61034,CUST4584,187.32,221.29,192.08,188.15,193.14,CONSENSUS,84.2,199.67,187.84,201.03,188.61,191.1,196.47,198.23,205.97,192.29,189.62,205.33,205.49,305.49,105.82,117.65,104.46,0.3464,0.3851,0.3419,216.0
189,202708,202708,MAT09534,CUST8390,246.1,295.07,259.56,251.37,260.52,STAT,160.88,260.87,255.69,270.67,260.58,261.06,268.02,264.14,262.12,250.37,255.45,268.94,246.26,455.95,195.08,200.26,185.28,0.4279,0.4392,0.4064,282.75
190,202712,202712,MAT83939,CUST7757,907.72,916.38,952.54,921.91,916.05,STAT,120.69,928.98,941.18,985.41,964.49,945.97,956.53,924.31,951.83,930.19,922.04,948.48,982.95,1037.07,108.09,95.89,51.66,0.1042,0.0925,0.0498,893.46
191,202608,202608,MAT29388,CUST3225,557.73,654.72,593.27,561.02,613.52,STAT,66.54,608.28,613.48,572.36,582.57,602.88,583.94,581.9,599.31,592.48,593.58,609.89,574.11,721.26,112.98,107.78,148.9,0.1566,0.1494,0.2064,598.48
192,202608,202608,MAT30316,CUST6556,672.1,780.95,677.82,682.63,690.27,STAT,104.15,717.04,691.56,679.2,723.14,704.92,672.21,679.62,728.47,719.68,680.96,686.11,697.87,885.1,168.06,193.54,205.9,0.1899,0.2187,0.2326,724.31
193,202708,202708,MAT58786,CUST3178,741.15,846.69,791.49,764.33,747.64,STAT,61.48,804.37,803.98,780.16,784.02,765.28,763.21,783.42,762.75,770.49,798.0,792.64,790.71,908.17,103.8,104.19,128.01,0.1143,0.1147,0.141,796.67
194,202708,202708,MAT56382,CUST9237,1038.44,1158.57,1059.63,1070.16,1077.8,CONSENSUS,157.52,1043.97,1070.51,1105.92,1122.42,1067.33,1127.28,1077.57,1119.27,1042.77,1124.2,1135.05,1055.78,1316.09,272.12,245.58,210.17,0.2068,0.1866,0.1597,1057.04
195,202607,202607,MAT88858,CUST1600,879.76,897.51,944.46,895.81,915.5,CONSENSUS,134.58,886.33,889.66,913.88,910.46,884.95,941.58,960.22,893.99,886.02,926.72,948.85,916.52,1032.09,145.76,142.43,118.21,0.1412,0.138,0.1145,851.95
196,202602,202602,MAT49190,CUST8871,850.75,876.77,919.43,883.3,924.78,CONSENSUS,70.1,896.51,887.82,920.67,869.26,904.81,852.82,876.34,851.8,883.49,900.43,852.59,883.28,946.87,50.36,59.05,26.2,0.0532,0.0624,0.0277,864.37
197,202607,202607,MAT94046,CUST4367,810.03,966.52,853.05,836.35,860.3,CONSENSUS,69.95,870.75,834.85,885.39,878.44,889.38,866.72,866.4,889.13,862.81,846.6,880.9,815.46,1036.47,165.72,201.62,151.08,0.1599,0.1945,0.1458,928.9
198,202708,202708,MAT89529,CUST9979,516.91,554.05,568.05,534.18,586.02,CONSENSUS,57.0,554.37,548.73,560.33,548.96,560.41,544.69,548.76,545.5,537.44,536.46,538.98,568.38,611.05,56.68,62.32,50.72,0.0928,0.102,0.083,544.83
