Location ID,Plant,Location Description,Plant Description,Location Region,Plant Region,Location Type,Plant Type,Latitude,Longttitude
PL17732,PL17732,"Supply Location - Simmons, Griffin and Lam",Manufacturing / DC Site - Johnson-Turner,AMER,APAC,CMO,PLANT,60.3981255,115.11929
PL51340,PL51340,"Supply Location - Conley, Weber and Cox",Manufacturing / DC Site - Ortiz-Jenkins,EMEA,AMER,CMO,DC,15.4538565,176.908884
PL51609,PL51609,Supply Location - Hayes-Allen,"Manufacturing / DC Site - Jones, Molina and Newton",LATAM,EMEA,WAREHOUSE,WAREHOUSE,74.6295905,23.162021
PL18460,PL18460,"Supply Location - Reynolds, Freeman and Becker",Manufacturing / DC Site - Williams-Johnson,LATAM,LATAM,WAREHOUSE,WAREHOUSE,-46.3809875,-154.67636
PL99868,PL99868,Supply Location - Hogan LLC,Manufacturing / DC Site - Tucker PLC,EMEA,EMEA,WAREHOUSE,PLANT,-83.660327,-88.818517
PL44509,PL44509,Supply Location - Vasquez PLC,Manufacturing / DC Site - Castillo Ltd,APAC,APAC,DC,DC,76.2534605,155.87006
PL75881,PL75881,"Supply Location - Hall, Johnson and Taylor",Manufacturing / DC Site - Thomas-Wood,LATAM,EMEA,PLANT,WAREHOUSE,-70.08214,-65.184799
PL15388,PL15388,Supply Location - Walker-Harvey,"Manufacturing / DC Site - Sloan, Golden and Hill",APAC,EMEA,PLANT,PLANT,-40.614907,179.470872
PL71492,PL71492,"Supply Location - Campbell, Mcdowell and Mejia",Manufacturing / DC Site - Burns LLC,LATAM,EMEA,DC,WAREHOUSE,-19.952394,37.924788
PL39303,PL39303,"Supply Location - Adams, Paul and Morrow",Manufacturing / DC Site - Neal and Sons,APAC,AMER,PLANT,CMO,-18.95776,112.661531
PL76809,PL76809,"Supply Location - Morris, Smith and Perez",Manufacturing / DC Site - Rodriguez and Sons,EMEA,APAC,PLANT,CMO,-82.504826,-97.562112
PL54451,PL54451,Supply Location - Gilbert-Jackson,"Manufacturing / DC Site - Howard, Abbott and Turner",AMER,EMEA,WAREHOUSE,WAREHOUSE,-69.935752,-114.892531
PL99922,PL99922,"Supply Location - Tyler, Escobar and Carter",Manufacturing / DC Site - Scott-Jarvis,APAC,EMEA,WAREHOUSE,PLANT,-17.2402865,-2.758599
PL65710,PL65710,Supply Location - Young-Nichols,Manufacturing / DC Site - Cook Group,AMER,APAC,WAREHOUSE,CMO,-84.230041,58.660604
PL36427,PL36427,Supply Location - Dorsey LLC,"Manufacturing / DC Site - Thomas, Stephens and Martinez",APAC,LATAM,CMO,CMO,-57.153653,131.161241
PL13260,PL13260,Supply Location - Quinn LLC,Manufacturing / DC Site - Webb-Sanchez,LATAM,APAC,DC,CMO,47.233418,161.252603
PL21880,PL21880,Supply Location - Larson Group,"Manufacturing / DC Site - Smith, Aguilar and Medina",APAC,AMER,PLANT,CMO,-25.3677795,2.911633
PL67482,PL67482,"Supply Location - Burton, Gonzalez and Marquez",Manufacturing / DC Site - Johnson LLC,APAC,AMER,CMO,PLANT,-28.472169,84.168241
PL44681,PL44681,Supply Location - Morris Inc,"Manufacturing / DC Site - Williams, Pearson and Valdez",EMEA,APAC,WAREHOUSE,WAREHOUSE,-15.87263,64.517162
PL86919,PL86919,Supply Location - Pena and Sons,Manufacturing / DC Site - Moreno-Hayes,APAC,EMEA,DC,PLANT,28.599332,-156.289965
PL67262,PL67262,"Supply Location - Harper, Wilkinson and Dixon",Manufacturing / DC Site - Jones-Gonzales,LATAM,APAC,WAREHOUSE,PLANT,74.8880385,-49.780419
PL61451,PL61451,Supply Location - Pope LLC,Manufacturing / DC Site - Zimmerman-Campbell,LATAM,APAC,WAREHOUSE,WAREHOUSE,15.7983325,-47.430798
PL14956,PL14956,Supply Location - Salazar-Koch,"Manufacturing / DC Site - Scott, Miller and Moore",EMEA,APAC,CMO,CMO,11.0910545,-68.896641
PL42690,PL42690,Supply Location - Winters-Hunter,Manufacturing / DC Site - Garcia-Giles,LATAM,APAC,WAREHOUSE,WAREHOUSE,85.554566,49.710528
PL72204,PL72204,Supply Location - King-Dalton,Manufacturing / DC Site - Higgins Group,AMER,AMER,WAREHOUSE,DC,-46.387843,120.051916
PL76224,PL76224,Supply Location - Robinson-Stewart,"Manufacturing / DC Site - Turner, Williams and Miller",APAC,AMER,WAREHOUSE,WAREHOUSE,-43.6080385,-23.658696
PL26849,PL26849,Supply Location - Turner Group,Manufacturing / DC Site - Taylor-Johnson,APAC,LATAM,DC,WAREHOUSE,-43.555328,158.852941
PL76034,PL76034,Supply Location - Conrad-Moore,"Manufacturing / DC Site - Santos, Castillo and Wagner",LATAM,AMER,WAREHOUSE,WAREHOUSE,29.515736,27.369273
PL73157,PL73157,Supply Location - Franklin-Ellis,Manufacturing / DC Site - Barron-Gregory,LATAM,AMER,CMO,WAREHOUSE,77.001935,-174.039099
PL38717,PL38717,Supply Location - Jones-Ellis,"Manufacturing / DC Site - Schneider, Terry and Zhang",AMER,APAC,CMO,CMO,-9.620059,171.860832
PL81190,PL81190,Supply Location - Vazquez-Lawrence,Manufacturing / DC Site - Flores-Kelley,LATAM,EMEA,DC,DC,-27.13946,-178.679804
PL44065,PL44065,"Supply Location - Reid, Hunt and Charles",Manufacturing / DC Site - White and Sons,APAC,EMEA,WAREHOUSE,WAREHOUSE,-25.765507,155.656543
PL27486,PL27486,"Supply Location - Snyder, Ford and Frazier","Manufacturing / DC Site - Lawson, Perez and Edwards",EMEA,AMER,PLANT,CMO,35.4711005,15.929062
PL11721,PL11721,"Supply Location - Rivera, Henry and Cox",Manufacturing / DC Site - Giles-Liu,EMEA,LATAM,WAREHOUSE,PLANT,55.3988675,72.794393
PL42938,PL42938,Supply Location - King-Cruz,"Manufacturing / DC Site - Schmidt, George and Thornton",EMEA,APAC,WAREHOUSE,CMO,-42.211083,-175.023462
PL65452,PL65452,Supply Location - Matthews-Garcia,Manufacturing / DC Site - Gallegos Ltd,EMEA,APAC,CMO,PLANT,-46.2800085,134.517103
PL21236,PL21236,Supply Location - Marquez-Wright,"Manufacturing / DC Site - Chapman, Hudson and Keith",LATAM,LATAM,WAREHOUSE,WAREHOUSE,80.9663815,-141.689713
PL23233,PL23233,Supply Location - Pearson-Medina,"Manufacturing / DC Site - Garcia, Anderson and Palmer",APAC,AMER,DC,CMO,0.835515,-20.32764
PL48229,PL48229,Supply Location - Morris Inc,"Manufacturing / DC Site - Simon, Ortiz and Delgado",EMEA,EMEA,DC,WAREHOUSE,-4.81759,42.069792
PL22606,PL22606,Supply Location - Lynn-Mathis,"Manufacturing / DC Site - Smith, Harris and Walton",EMEA,APAC,DC,DC,-65.070225,-37.685453
PL42119,PL42119,"Supply Location - Taylor, Martinez and Gonzalez",Manufacturing / DC Site - Johnson-Ray,APAC,APAC,WAREHOUSE,WAREHOUSE,74.7856825,-77.345813
PL96217,PL96217,Supply Location - Phillips Ltd,"Manufacturing / DC Site - Dunlap, Estrada and Powell",AMER,APAC,WAREHOUSE,WAREHOUSE,-71.4902935,-134.144234
PL62163,PL62163,Supply Location - West and Sons,Manufacturing / DC Site - Roberts Ltd,EMEA,APAC,CMO,WAREHOUSE,76.4839495,-3.313277
PL33416,PL33416,Supply Location - Hill LLC,Manufacturing / DC Site - Schneider-Owens,AMER,APAC,WAREHOUSE,CMO,-46.0016805,-8.85964
PL36000,PL36000,Supply Location - Lloyd-Snyder,Manufacturing / DC Site - Garcia and Sons,EMEA,AMER,DC,DC,-37.0319755,-157.361596
PL76660,PL76660,Supply Location - Moses-Mendoza,Manufacturing / DC Site - Nelson Group,LATAM,EMEA,PLANT,DC,-85.1071835,84.527445
PL35823,PL35823,Supply Location - Dennis Inc,Manufacturing / DC Site - Martin-Martin,EMEA,APAC,PLANT,WAREHOUSE,10.243452,-107.870934
PL50153,PL50153,Supply Location - Ross-Wallace,Manufacturing / DC Site - Harris LLC,AMER,EMEA,PLANT,WAREHOUSE,68.667286,40.511211
PL55424,PL55424,Supply Location - Peterson-Moore,"Manufacturing / DC Site - Stokes, Alexander and Holt",AMER,AMER,PLANT,CMO,-52.929305,147.87894
PL42785,PL42785,Supply Location - Bradley-Sanders,"Manufacturing / DC Site - Henry, Gonzalez and Mack",APAC,LATAM,PLANT,DC,-13.2148515,4.13269
PL64222,PL64222,Supply Location - Williams-Lawson,Manufacturing / DC Site - Carpenter LLC,AMER,APAC,WAREHOUSE,WAREHOUSE,84.889248,-65.14536
PL34694,PL34694,"Supply Location - Fletcher, Pacheco and Miller",Manufacturing / DC Site - Gay PLC,APAC,AMER,WAREHOUSE,CMO,-3.6131165,11.130119
PL65100,PL65100,Supply Location - Garcia-Jackson,Manufacturing / DC Site - Cruz-Walters,EMEA,APAC,WAREHOUSE,WAREHOUSE,56.782263,-70.340005
PL41393,PL41393,"Supply Location - Romero, Greer and Maldonado",Manufacturing / DC Site - Hayes Inc,LATAM,EMEA,DC,PLANT,78.164075,112.09075
PL98780,PL98780,"Supply Location - Wilkerson, Juarez and Lawrence",Manufacturing / DC Site - Blackburn-Grimes,EMEA,AMER,WAREHOUSE,CMO,-63.625317,156.823474
PL72672,PL72672,Supply Location - Clements-Reynolds,"Manufacturing / DC Site - Anthony, Vaughn and Johnson",LATAM,APAC,CMO,CMO,86.9982835,174.971258
PL26496,PL26496,Supply Location - Stone-Moore,Manufacturing / DC Site - Rocha-Hooper,LATAM,LATAM,CMO,CMO,82.056665,-114.762575
PL72354,PL72354,Supply Location - Patton-Robinson,Manufacturing / DC Site - Foster-Jennings,AMER,LATAM,DC,DC,-76.9112655,-105.737962
PL90137,PL90137,"Supply Location - Reynolds, King and Lopez","Manufacturing / DC Site - Brown, Sosa and Collins",AMER,APAC,DC,DC,12.8040965,96.793743
PL99617,PL99617,Supply Location - Brown Group,"Manufacturing / DC Site - Chavez, Lara and Hicks",LATAM,EMEA,WAREHOUSE,DC,-47.4765125,-128.176008
PL79226,PL79226,"Supply Location - Porter, Fernandez and Williams","Manufacturing / DC Site - Barnett, Patterson and Fernandez",APAC,AMER,PLANT,WAREHOUSE,-63.3200065,119.885519
PL47137,PL47137,"Supply Location - Wells, Stone and Robertson",Manufacturing / DC Site - Hall-Gates,LATAM,EMEA,DC,DC,26.5006295,-18.071289
PL82385,PL82385,Supply Location - Sanders Ltd,Manufacturing / DC Site - Ramirez Ltd,EMEA,LATAM,PLANT,PLANT,15.2130135,-168.400066
PL29244,PL29244,"Supply Location - Young, May and Jensen",Manufacturing / DC Site - Hebert Ltd,AMER,AMER,DC,PLANT,-9.959151,-82.550131
PL31564,PL31564,"Supply Location - Johnson, Marshall and Martinez",Manufacturing / DC Site - Orr Ltd,AMER,AMER,DC,PLANT,38.195127,-133.450989
PL83611,PL83611,Supply Location - Garcia-Romero,"Manufacturing / DC Site - Stone, Johnson and Nolan",LATAM,EMEA,DC,PLANT,39.209293,-10.747792
PL90819,PL90819,"Supply Location - House, Lopez and Torres",Manufacturing / DC Site - Richardson-Smith,AMER,LATAM,CMO,DC,22.4443465,-5.083155
PL39080,PL39080,Supply Location - Barron-Bryan,"Manufacturing / DC Site - Sanchez, Brown and Pineda",AMER,APAC,CMO,WAREHOUSE,-48.934814,-158.805381
PL33539,PL33539,Supply Location - Robinson-Ayala,Manufacturing / DC Site - Jenkins-Walker,APAC,LATAM,WAREHOUSE,WAREHOUSE,-35.155166,-15.458918
PL91748,PL91748,Supply Location - Rice PLC,"Manufacturing / DC Site - Hill, Bass and Walsh",APAC,APAC,CMO,DC,-25.619498,149.443758
PL73359,PL73359,Supply Location - Gibson LLC,Manufacturing / DC Site - Jackson Ltd,AMER,EMEA,DC,PLANT,38.969743,70.351551
PL82143,PL82143,Supply Location - Hicks-Reyes,Manufacturing / DC Site - Phillips Group,APAC,AMER,DC,WAREHOUSE,63.508752,34.737912
PL86227,PL86227,Supply Location - Lopez Ltd,"Manufacturing / DC Site - Brown, Miller and Dougherty",EMEA,EMEA,CMO,DC,75.7619895,88.159237
PL63382,PL63382,Supply Location - Fleming and Sons,Manufacturing / DC Site - Watson Inc,AMER,EMEA,WAREHOUSE,CMO,-14.6471325,158.45327
PL84469,PL84469,Supply Location - Adkins-Tran,Manufacturing / DC Site - Brown and Sons,LATAM,AMER,WAREHOUSE,PLANT,12.913721,84.9757
PL76177,PL76177,"Supply Location - Wright, Cook and Villarreal",Manufacturing / DC Site - Kline Ltd,EMEA,LATAM,CMO,PLANT,-64.681606,166.924427
PL99314,PL99314,"Supply Location - Ross, Morgan and Dominguez",Manufacturing / DC Site - Thompson Ltd,LATAM,APAC,DC,WAREHOUSE,26.040312,-164.503308
PL91256,PL91256,"Supply Location - Benson, Roberts and Levy","Manufacturing / DC Site - Leonard, King and Dominguez",LATAM,APAC,PLANT,CMO,5.8352615,21.90553
PL14509,PL14509,"Supply Location - Cardenas, Gonzalez and Ford",Manufacturing / DC Site - Carson-Trevino,APAC,AMER,DC,WAREHOUSE,49.866657,-6.84025
PL87895,PL87895,Supply Location - Austin Inc,Manufacturing / DC Site - Wilson Group,EMEA,AMER,WAREHOUSE,PLANT,58.953955,-148.960364
PL75750,PL75750,"Supply Location - Schwartz, Johnson and Tran",Manufacturing / DC Site - Jackson-Ayers,APAC,EMEA,WAREHOUSE,CMO,8.131007,-156.689626
PL66954,PL66954,Supply Location - Williamson-Sanchez,Manufacturing / DC Site - Becker and Sons,LATAM,APAC,WAREHOUSE,WAREHOUSE,82.3996225,86.934116
PL89693,PL89693,Supply Location - Taylor-Cox,"Manufacturing / DC Site - Hawkins, Bowen and Smith",APAC,APAC,PLANT,DC,-81.5730865,50.544634
PL58051,PL58051,Supply Location - Smith Inc,Manufacturing / DC Site - Buckley-Wilson,LATAM,LATAM,WAREHOUSE,PLANT,-76.2182185,146.846678
PL48162,PL48162,Supply Location - Johnson-Gross,Manufacturing / DC Site - Vargas-Young,EMEA,LATAM,DC,CMO,-79.552527,-160.77911
PL49335,PL49335,Supply Location - Shaw and Sons,"Manufacturing / DC Site - Mccoy, Rodriguez and Johnson",APAC,APAC,PLANT,WAREHOUSE,-63.4077455,-161.351925
PL78576,PL78576,"Supply Location - Campbell, King and Willis","Manufacturing / DC Site - Campos, Chung and Sutton",EMEA,AMER,DC,CMO,-40.688084,-18.674025
PL25399,PL25399,"Supply Location - Foster, Taylor and Henson","Manufacturing / DC Site - Smith, Wright and Young",EMEA,EMEA,WAREHOUSE,DC,-19.6937945,169.224204
PL17199,PL17199,Supply Location - Morales-Boyd,Manufacturing / DC Site - Wright and Sons,AMER,APAC,CMO,PLANT,33.5827565,115.639194
PL14740,PL14740,"Supply Location - Vang, White and Nunez",Manufacturing / DC Site - Barker-Young,LATAM,APAC,CMO,DC,73.8405045,3.474132
PL77061,PL77061,Supply Location - Monroe-Thompson,Manufacturing / DC Site - Rivas-Brooks,AMER,LATAM,PLANT,PLANT,-0.54529,-16.168345
PL79029,PL79029,"Supply Location - Pham, Villa and Brown",Manufacturing / DC Site - English PLC,APAC,APAC,PLANT,PLANT,-1.491224,0.407842
PL50370,PL50370,"Supply Location - Massey, Cole and Jones","Manufacturing / DC Site - Perez, Cole and Adams",AMER,AMER,DC,CMO,71.0480495,-102.755361
PL90790,PL90790,"Supply Location - Boone, Thompson and Hebert",Manufacturing / DC Site - Hughes Group,EMEA,AMER,WAREHOUSE,PLANT,-83.0147045,147.187046
PL54633,PL54633,Supply Location - Fernandez-Parks,"Manufacturing / DC Site - Nolan, Green and Lopez",AMER,AMER,PLANT,CMO,-15.2436085,-139.025352
PL49063,PL49063,Supply Location - Avery-Allen,Manufacturing / DC Site - Brooks Ltd,EMEA,AMER,WAREHOUSE,PLANT,-85.6663975,131.234845
PL96595,PL96595,Supply Location - Stone Group,"Manufacturing / DC Site - Pitts, White and Tyler",LATAM,APAC,PLANT,PLANT,-61.179441,-8.816744
PL84305,PL84305,Supply Location - Suarez Ltd,Manufacturing / DC Site - Ross Group,AMER,APAC,DC,CMO,75.524775,-104.253664
PL96266,PL96266,Supply Location - Galloway Ltd,Manufacturing / DC Site - Patterson and Sons,EMEA,APAC,DC,DC,84.17927,-173.914739
PL80712,PL80712,"Supply Location - Singh, Joseph and Jenkins",Manufacturing / DC Site - Morris-Bowman,APAC,LATAM,WAREHOUSE,CMO,21.293269,61.276784
PL92469,PL92469,"Supply Location - Reyes, Reid and Burke","Manufacturing / DC Site - Berger, Hudson and Berger",EMEA,AMER,CMO,PLANT,47.9751135,-55.44248
PL35937,PL35937,"Supply Location - Tapia, Chavez and Rowland",Manufacturing / DC Site - Carlson and Sons,AMER,AMER,CMO,WAREHOUSE,-37.741425,-162.22312
PL72414,PL72414,Supply Location - House-Jacobs,Manufacturing / DC Site - Guerrero-Rasmussen,LATAM,EMEA,PLANT,WAREHOUSE,1.284968,16.94094
PL38625,PL38625,Supply Location - Long-Harrison,Manufacturing / DC Site - Campbell-Levine,EMEA,APAC,PLANT,PLANT,-21.921187,137.315391
PL17031,PL17031,"Supply Location - Wagner, Fitzgerald and Tucker",Manufacturing / DC Site - Kelly-Christensen,AMER,LATAM,DC,DC,-55.5771565,62.347087
PL62138,PL62138,Supply Location - Chung-Wright,Manufacturing / DC Site - Robinson-Ford,LATAM,EMEA,CMO,PLANT,-84.9055205,1.309282
PL84761,PL84761,Supply Location - Green and Sons,"Manufacturing / DC Site - Castillo, Russo and Bowman",APAC,APAC,CMO,CMO,-3.446975,152.143286
PL20202,PL20202,Supply Location - Snyder LLC,Manufacturing / DC Site - Davis LLC,LATAM,APAC,WAREHOUSE,CMO,68.733679,-97.912335
PL30727,PL30727,Supply Location - Davis-Owens,"Manufacturing / DC Site - Barnes, Barajas and Hunt",APAC,LATAM,PLANT,WAREHOUSE,80.0644925,-86.919332
PL57789,PL57789,"Supply Location - Underwood, Hall and Lee","Manufacturing / DC Site - Christensen, Delacruz and Sanford",LATAM,APAC,CMO,PLANT,-59.6895865,-174.629304
PL92074,PL92074,Supply Location - Wilson-Shaw,Manufacturing / DC Site - Young-Luna,LATAM,EMEA,CMO,DC,-64.90382,-46.664468
PL98769,PL98769,Supply Location - Douglas LLC,Manufacturing / DC Site - Manning LLC,EMEA,AMER,WAREHOUSE,PLANT,86.223439,130.464894
PL40401,PL40401,Supply Location - Caldwell-Neal,Manufacturing / DC Site - Reyes Inc,APAC,LATAM,PLANT,DC,-53.4615675,-99.069014
PL39057,PL39057,Supply Location - Welch-Marshall,Manufacturing / DC Site - Harris Ltd,AMER,AMER,PLANT,PLANT,-56.816556,38.186287
PL35544,PL35544,"Supply Location - Graham, Baker and Sims",Manufacturing / DC Site - Hale-Buck,AMER,EMEA,PLANT,PLANT,87.0328015,33.003488
PL86382,PL86382,Supply Location - James PLC,Manufacturing / DC Site - Roach Ltd,AMER,EMEA,WAREHOUSE,WAREHOUSE,22.508466,-16.925
PL60121,PL60121,Supply Location - Grant-Glenn,Manufacturing / DC Site - Gilmore Group,APAC,EMEA,WAREHOUSE,CMO,79.543263,-96.772802
PL58782,PL58782,Supply Location - Navarro-Thompson,Manufacturing / DC Site - Brown-Clayton,LATAM,APAC,DC,PLANT,-80.990575,-48.52126
PL67367,PL67367,"Supply Location - Williams, Garcia and Burns",Manufacturing / DC Site - Ford-Long,APAC,EMEA,WAREHOUSE,WAREHOUSE,76.0354285,8.289039
PL72444,PL72444,Supply Location - Bennett LLC,Manufacturing / DC Site - Myers Inc,AMER,AMER,WAREHOUSE,DC,-11.0579125,-18.450951
PL76588,PL76588,Supply Location - Bailey-Weaver,"Manufacturing / DC Site - Hubbard, Lewis and Simmons",LATAM,APAC,CMO,DC,-73.1930095,28.604891
PL57479,PL57479,Supply Location - Clements Group,Manufacturing / DC Site - Larson LLC,LATAM,EMEA,WAREHOUSE,CMO,-89.680054,-81.811978
PL26639,PL26639,Supply Location - Cohen Inc,"Manufacturing / DC Site - Hutchinson, Mcdaniel and Jones",APAC,EMEA,WAREHOUSE,WAREHOUSE,14.5790345,-88.811957
PL74071,PL74071,"Supply Location - Brown, Harrison and Banks",Manufacturing / DC Site - Liu Ltd,LATAM,APAC,WAREHOUSE,WAREHOUSE,-49.904424,-31.193286
PL33762,PL33762,"Supply Location - Lee, Mason and Gilbert",Manufacturing / DC Site - Gardner-Jackson,APAC,APAC,CMO,PLANT,62.638921,99.522561
PL52376,PL52376,"Supply Location - Nelson, Davenport and Rodriguez","Manufacturing / DC Site - Green, Knox and Lewis",APAC,EMEA,CMO,PLANT,2.8456475,99.540027
PL34287,PL34287,Supply Location - Wolfe PLC,Manufacturing / DC Site - Lawrence-Fernandez,LATAM,LATAM,PLANT,WAREHOUSE,47.024727,140.634019
PL86479,PL86479,Supply Location - Gonzalez Inc,Manufacturing / DC Site - Harrison-Howard,AMER,EMEA,WAREHOUSE,PLANT,-65.6794275,113.097861
PL16330,PL16330,"Supply Location - Mills, Reed and Hines","Manufacturing / DC Site - Reed, Rice and Torres",AMER,LATAM,WAREHOUSE,PLANT,-54.8556875,-47.379145
PL86614,PL86614,"Supply Location - Walsh, Erickson and Koch","Manufacturing / DC Site - Miller, Merritt and Beard",APAC,AMER,DC,CMO,38.453446,-99.490313
PL82969,PL82969,Supply Location - Scott PLC,Manufacturing / DC Site - Williams Ltd,APAC,LATAM,PLANT,CMO,-69.1786265,-139.43374
PL31523,PL31523,Supply Location - Weaver Ltd,Manufacturing / DC Site - Rodriguez Group,AMER,AMER,WAREHOUSE,PLANT,73.9250055,-174.363523
PL51730,PL51730,Supply Location - Coffey-Burke,Manufacturing / DC Site - Hernandez-Sanders,APAC,APAC,PLANT,CMO,15.3233555,-69.366359
PL79473,PL79473,Supply Location - Moreno LLC,Manufacturing / DC Site - Bailey-Vasquez,EMEA,LATAM,PLANT,PLANT,-71.905711,49.171869
PL85258,PL85258,Supply Location - Garner Ltd,"Manufacturing / DC Site - Thomas, Harrison and Wood",AMER,EMEA,DC,DC,-28.0336755,-151.310342
PL23784,PL23784,"Supply Location - Phillips, Hunt and Ryan",Manufacturing / DC Site - Mitchell-Norton,APAC,LATAM,DC,WAREHOUSE,38.851648,-65.491302
PL50584,PL50584,"Supply Location - Brown, Schmidt and Hinton","Manufacturing / DC Site - Weeks, Sullivan and Marsh",AMER,LATAM,PLANT,DC,-75.134938,-119.242532
PL87074,PL87074,Supply Location - Cline LLC,"Manufacturing / DC Site - Kim, Perez and Rojas",APAC,LATAM,WAREHOUSE,WAREHOUSE,-50.610887,-160.595501
PL41755,PL41755,"Supply Location - Murphy, Jones and Mccoy",Manufacturing / DC Site - Jimenez-Taylor,LATAM,AMER,CMO,DC,-70.747722,31.04482
PL16519,PL16519,Supply Location - Myers and Sons,"Manufacturing / DC Site - Drake, Taylor and Robinson",APAC,AMER,CMO,CMO,-80.0206085,-142.096572
PL11095,PL11095,Supply Location - Collins-Campbell,Manufacturing / DC Site - Villanueva-Buckley,EMEA,LATAM,CMO,CMO,72.4012655,-83.506006
PL95548,PL95548,"Supply Location - Barron, Wong and Hernandez",Manufacturing / DC Site - Wang LLC,LATAM,APAC,CMO,WAREHOUSE,-54.4342875,-177.232298
PL92463,PL92463,Supply Location - Sandoval Inc,"Manufacturing / DC Site - Rodriguez, Larson and Middleton",EMEA,EMEA,PLANT,WAREHOUSE,82.249912,-58.117624
PL41251,PL41251,"Supply Location - Scott, Richards and Morgan","Manufacturing / DC Site - Allen, Garrison and Bell",LATAM,APAC,CMO,CMO,-58.0767945,166.947147
PL61012,PL61012,Supply Location - Stanley-Kramer,Manufacturing / DC Site - Gutierrez-Watson,LATAM,LATAM,DC,WAREHOUSE,-8.186137,-170.558033
PL82773,PL82773,"Supply Location - Martin, Rogers and Barnes","Manufacturing / DC Site - Mays, Rogers and Jones",EMEA,EMEA,CMO,WAREHOUSE,51.3708495,137.157413
PL51183,PL51183,"Supply Location - Marshall, Moore and Garza","Manufacturing / DC Site - Stanley, Carey and Schultz",APAC,APAC,CMO,WAREHOUSE,63.7397225,42.438
