MANDT,PRUEFLOS,WERK,ART,HERKUNFT,OBJNR,OBTYP,STSMA,STAT11,INSMK,ENSTEHDAT,ERSTELDAT,AENDERDAT,PASTRTERM,PAENDTERM,MATNR,SELWERK,BUKRS,CHARG,LICHN,SOBKZ,LOSMENGE,LMENGEPR,LMENGEIST,LMENGESCH,ANTEIL,PRCTR,GSBER,KOKRS,KOSTL,PRSTUFE,PRSCHAERFE
100,100000000106,P007,04,01,OBJ121003236519,INV,QM000001,X,X,20250327,20250327,20250328,20250327,20250328,983071798894785598,P007,P034,BATCH94101,VEN37215,"",963.449,1923.19,1738.061,1.701,0.342,PC1070,GB29,2000,COST6670,0002,005
100,100000000107,P034,01,03,OBJ625324472099,INV,QM000001,X,"",20250711,20250711,20250712,20250711,20250712,488923762627584718,P034,P018,BATCH93476,VEN87014,"",1029.203,422.046,2040.572,175.386,0.785,PC6263,GB83,2000,COST8065,0002,003
100,100000000108,P004,08,01,OBJ759856420593,PUR,QM000001,X,X,20250815,20250815,20250819,20250815,20250819,987879426670031985,P004,P044,BATCH04078,VEN59321,"",1347.642,797.21,236.428,393.574,0.998,PC3348,GB03,2000,COST9652,0002,006
100,100000000109,P022,08,01,OBJ955905992937,PUR,QM000001,X,X,20250426,20250426,20250501,20250426,20250501,264680072292856118,P022,P008,BATCH84270,VEN10393,K,2849.949,3886.055,3208.776,41.285,0.321,PC0870,GB59,1000,COST3252,0003,009
100,100000000110,P017,04,03,OBJ500292185156,INV,QM000002,X,"",20260123,20260123,20260124,20260123,20260124,743898322797797818,P017,P031,BATCH91545,VEN22675,K,1692.226,133.863,401.77,468.258,0.273,PC2895,GB39,2000,COST2644,0001,008
100,100000000111,P048,01,02,OBJ096902959391,PUR,QM000002,X,X,20250408,20250408,20250410,20250408,20250410,312791867314087320,P048,P009,BATCH72513,VEN55215,K,2181.958,2477.337,967.927,212.012,0.615,PC7043,GB31,2000,COST5410,0004,009
100,100000000112,P014,04,03,OBJ762676586179,PUR,QM000001,X,"",20250310,20250310,20250320,20250310,20250320,167212453515672511,P014,P010,BATCH32710,VEN40541,K,1002.695,75.465,3196.626,329.036,0.477,PC1526,GB21,2000,COST8159,0001,007
100,100000000113,P047,08,01,OBJ706296201533,PUR,QM000002,X,X,20260216,20260216,20260225,20260216,20260225,850229975383698696,P047,P050,BATCH68844,VEN43106,"",2858.208,3890.183,2959.423,465.311,0.927,PC9872,GB05,1000,COST0614,0003,010
100,100000000114,P041,01,01,OBJ973103241714,PUR,QM000002,"","",20251219,20251219,20251229,20251219,20251229,232209053355005369,P041,P014,BATCH67741,VEN86256,K,3211.666,2513.73,1972.106,425.329,0.216,PC5270,GB47,2000,COST7434,0001,007
100,100000000115,P039,04,01,OBJ211586938068,INV,QM000002,X,X,20250915,20250915,20250917,20250915,20250917,248413975184819094,P039,P011,BATCH68793,VEN74160,"",1320.091,995.258,144.036,413.394,0.184,PC8989,GB92,1000,COST1722,0003,005
100,100000000116,P043,08,02,OBJ320616329451,MAT,QM000002,"","",20260211,20260211,20260212,20260211,20260212,589252382564496948,P043,P014,BATCH16868,VEN54870,K,2905.6,1874.939,1508.462,495.662,0.235,PC9986,GB16,2000,COST2299,0004,006
100,100000000117,P037,01,03,OBJ119148564679,INV,QM000002,"",X,20250922,20250922,20251001,20250922,20251001,388540681712500259,P037,P004,BATCH97024,VEN62996,"",1708.183,1416.094,3750.91,320.455,0.27,PC0653,GB07,2000,COST4505,0001,009
100,100000000118,P025,04,03,OBJ444713247546,INV,QM000002,X,X,20251217,20251217,20251223,20251217,20251223,724445088003782391,P025,P043,BATCH91373,VEN67850,K,3606.062,393.619,812.573,196.683,0.716,PC8214,GB86,2000,COST2890,0005,009
100,100000000119,P013,08,03,OBJ303070534578,MAT,QM000001,"",X,20250425,20250425,20250428,20250425,20250428,207132277066211815,P013,P031,BATCH61035,VEN79727,K,4355.044,912.979,174.859,127.587,0.915,PC9855,GB24,2000,COST1406,0003,001
100,100000000120,P030,08,02,OBJ933334680072,INV,QM000001,X,"",20250311,20250311,20250320,20250311,20250320,409014992434914223,P030,P010,BATCH29034,VEN94466,"",892.246,1748.674,316.193,456.119,0.513,PC5743,GB74,2000,COST8969,0002,004
100,100000000121,P042,04,03,OBJ858994417154,INV,QM000001,"",X,20250330,20250330,20250331,20250330,20250331,330684147644375251,P042,P008,BATCH54443,VEN28309,K,469.047,2180.967,1086.065,447.163,0.114,PC6520,GB74,1000,COST4666,0003,002
100,100000000122,P032,04,01,OBJ993538758428,PUR,QM000001,X,"",20251117,20251117,20251120,20251117,20251120,571365434565861024,P032,P046,BATCH24172,VEN48251,K,4158.768,281.917,3881.821,175.02,0.9,PC3534,GB65,1000,COST5494,0001,004
100,100000000123,P005,01,02,OBJ170999173816,PUR,QM000001,X,X,20250809,20250809,20250814,20250809,20250814,643378043546257936,P005,P001,BATCH84602,VEN23569,K,4285.923,1245.646,74.327,195.439,0.46,PC7252,GB17,1000,COST5250,0004,002
100,100000000124,P003,04,01,OBJ432927129666,MAT,QM000002,X,"",20250222,20250222,20250228,20250222,20250228,321221955625350244,P003,P035,BATCH67600,VEN83505,"",4039.144,2529.764,3655.287,239.337,0.4,PC8300,GB33,1000,COST5421,0002,002
100,100000000125,P033,08,01,OBJ942104478985,PUR,QM000001,"","",20250711,20250711,20250720,20250711,20250720,907415367697703939,P033,P034,BATCH62575,VEN32603,K,2621.364,3686.904,3851.506,296.578,0.819,PC3230,GB98,1000,COST2150,0003,009
100,100000000126,P040,08,02,OBJ489090100167,INV,QM000002,X,"",20250708,20250708,20250710,20250708,20250710,345195385060775326,P040,P039,BATCH61847,VEN23046,"",1944.549,3442.451,3217.53,163.505,0.716,PC1849,GB92,1000,COST6189,0003,008
100,100000000127,P024,08,03,OBJ117393483564,INV,QM000001,"","",20250405,20250405,20250407,20250405,20250407,543803349603397992,P024,P047,BATCH20873,VEN75300,K,3149.677,2218.934,170.37,255.086,0.459,PC1197,GB21,2000,COST8114,0002,007
100,100000000128,P042,08,02,OBJ744701204556,MAT,QM000002,X,"",20251014,20251014,20251021,20251014,20251021,968429694542011426,P042,P023,BATCH11002,VEN25579,"",4421.507,707.74,1993.165,108.877,0.69,PC4155,GB21,2000,COST6674,0001,007
100,100000000129,P013,04,02,OBJ762120216979,PUR,QM000002,"",X,20251223,20251223,20251231,20251223,20251231,862983779598992993,P013,P034,BATCH72965,VEN90277,K,205.021,3304.381,2062.304,113.372,0.617,PC1670,GB14,1000,COST5089,0004,002
100,100000000130,P030,04,02,OBJ358891637562,PUR,QM000002,X,X,20251112,20251112,20251113,20251112,20251113,308214992387459893,P030,P028,BATCH89002,VEN87721,K,4554.406,938.171,2636.246,402.636,0.21,PC7535,GB40,1000,COST8386,0004,006
100,100000000131,P045,08,03,OBJ317797177517,PUR,QM000001,X,"",20250718,20250718,20250726,20250718,20250726,902771052825014475,P045,P007,BATCH01660,VEN88019,K,2696.282,3229.594,3982.806,217.951,0.53,PC9488,GB37,1000,COST5503,0004,001
100,100000000132,P031,08,03,OBJ589975711305,INV,QM000002,"",X,20251227,20251227,20251230,20251227,20251230,141843267626136491,P031,P036,BATCH54885,VEN10272,"",2363.165,2102.895,2794.652,208.74,0.399,PC6149,GB33,1000,COST1637,0004,002
100,100000000133,P027,08,03,OBJ351609177982,INV,QM000002,"","",20251219,20251219,20251225,20251219,20251225,502185374227985724,P027,P006,BATCH70808,VEN69782,K,2824.101,3633.768,2951.346,397.215,0.995,PC9221,GB69,1000,COST9586,0003,010
100,100000000134,P012,01,01,OBJ934654722698,MAT,QM000002,X,"",20250724,20250724,20250803,20250724,20250803,806584564899530239,P012,P041,BATCH48583,VEN33945,K,4647.25,3042.533,3207.092,348.975,0.729,PC2288,GB51,1000,COST5879,0003,008
100,100000000135,P021,08,03,OBJ684608106200,MAT,QM000002,"","",20250917,20250917,20250926,20250917,20250926,861671522784852864,P021,P049,BATCH34244,VEN20438,K,2522.976,3974.336,3442.947,215.961,0.067,PC0571,GB98,2000,COST3863,0005,002
100,100000000136,P038,08,01,OBJ406665800439,PUR,QM000001,"",X,20250826,20250826,20250831,20250826,20250831,610175865378287330,P038,P003,BATCH73598,VEN93347,"",1371.696,3929.237,2741.508,418.185,0.897,PC2122,GB81,1000,COST6064,0004,009
100,100000000137,P003,01,01,OBJ229405720259,MAT,QM000002,X,"",20250912,20250912,20250921,20250912,20250921,560326751796938110,P003,P030,BATCH09479,VEN85158,"",383.275,3596.978,3429.139,231.963,0.997,PC3281,GB82,1000,COST6886,0003,009
100,100000000138,P022,01,02,OBJ335554398780,PUR,QM000002,X,"",20250326,20250326,20250403,20250326,20250403,930256550158756296,P022,P020,BATCH15739,VEN93056,"",3803.514,3420.274,2956.216,448.54,0.918,PC1648,GB40,1000,COST8588,0002,002
100,100000000139,P008,01,01,OBJ043581128801,MAT,QM000001,X,X,20250803,20250803,20250805,20250803,20250805,275664031705994149,P008,P043,BATCH33613,VEN86120,"",4373.042,993.253,1269.396,383.422,0.925,PC7501,GB10,2000,COST2481,0002,001
100,100000000140,P033,01,03,OBJ346676650618,INV,QM000001,"","",20250919,20250919,20250921,20250919,20250921,813871207035917500,P033,P006,BATCH09190,VEN15814,K,293.711,2571.079,2056.422,32.642,0.577,PC4914,GB76,2000,COST6072,0001,007
100,100000000141,P028,08,01,OBJ268424508821,MAT,QM000002,"","",20250904,20250904,20250913,20250904,20250913,301834276805767015,P028,P050,BATCH00996,VEN88143,"",2519.177,527.511,2561.12,495.21,0.896,PC5368,GB22,2000,COST2394,0003,006
100,100000000142,P035,08,02,OBJ290878141413,INV,QM000002,X,X,20250503,20250503,20250512,20250503,20250512,237563603003422491,P035,P003,BATCH97552,VEN31491,K,146.683,3426.581,1112.336,55.614,0.611,PC3577,GB59,2000,COST4929,0005,006
100,100000000143,P038,08,01,OBJ562053364525,MAT,QM000002,"",X,20250916,20250916,20250921,20250916,20250921,176694747262452212,P038,P007,BATCH77754,VEN78129,"",2857.521,2976.435,1754.22,176.419,0.657,PC1428,GB34,1000,COST1108,0004,009
100,100000000144,P018,08,01,OBJ996930848872,MAT,QM000002,"","",20251010,20251010,20251013,20251010,20251013,842629458952686753,P018,P028,BATCH56394,VEN27881,"",4522.999,3516.16,638.479,481.104,0.404,PC6580,GB39,1000,COST2827,0003,009
100,100000000145,P025,08,02,OBJ992750373145,INV,QM000002,X,X,20250420,20250420,20250426,20250420,20250426,240664890736320994,P025,P006,BATCH30385,VEN67700,"",259.548,3260.878,2073.819,106.443,0.935,PC5184,GB49,1000,COST8926,0004,003
100,100000000146,P019,04,02,OBJ591846386557,INV,QM000001,"",X,20251018,20251018,20251024,20251018,20251024,368614592756931305,P019,P017,BATCH79082,VEN72318,"",1829.338,3607.778,2498.132,183.285,0.026,PC4322,GB25,2000,COST9136,0005,009
100,100000000147,P044,04,03,OBJ177739260302,PUR,QM000001,X,X,20251214,20251214,20251216,20251214,20251216,922420379554618233,P044,P003,BATCH99228,VEN09202,"",3093.332,3314.585,1664.198,476.145,0.6,PC4286,GB99,2000,COST0413,0005,006
100,100000000148,P016,01,01,OBJ772369292984,INV,QM000001,"",X,20250804,20250804,20250810,20250804,20250810,178715107351615011,P016,P027,BATCH25799,VEN13662,"",3568.503,3645.361,1689.665,225.28,0.755,PC1038,GB86,1000,COST2912,0001,006
100,100000000149,P035,04,01,OBJ990881172980,MAT,QM000002,X,"",20250814,20250814,20250819,20250814,20250819,383448284952275084,P035,P044,BATCH68650,VEN86376,"",4494.51,1161.173,1692.162,63.596,0.718,PC5991,GB62,2000,COST4731,0001,009
100,100000000150,P043,04,01,OBJ864300981806,PUR,QM000002,X,"",20250604,20250604,20250610,20250604,20250610,473559182381042349,P043,P028,BATCH35651,VEN26944,"",3029.22,246.614,3349.333,463.406,0.97,PC8695,GB94,2000,COST6368,0004,004
100,100000000151,P011,01,03,OBJ725887449562,MAT,QM000001,X,"",20251204,20251204,20251206,20251204,20251206,393244783936299857,P011,P018,BATCH13721,VEN38658,"",2579.214,1118.242,2909.314,156.885,0.913,PC9026,GB01,2000,COST2796,0002,001
100,100000000152,P040,08,01,OBJ435190669849,PUR,QM000002,"","",20250325,20250325,20250328,20250325,20250328,984450781205319904,P040,P035,BATCH02770,VEN38430,K,2098.155,300.189,3354.795,413.477,0.879,PC9883,GB92,2000,COST0530,0001,009
100,100000000153,P020,08,02,OBJ146566938011,INV,QM000001,X,X,20260213,20260213,20260222,20260213,20260222,391092214624579093,P020,P045,BATCH84895,VEN54393,K,4611.281,1550.894,1412.699,478.157,0.572,PC7690,GB42,1000,COST6818,0003,003
100,100000000154,P029,08,01,OBJ451848947697,INV,QM000001,"","",20250319,20250319,20250324,20250319,20250324,248765179384959695,P029,P040,BATCH35779,VEN07141,"",2865.462,2402.843,1707.167,348.972,0.948,PC6335,GB65,2000,COST8804,0004,002
100,100000000155,P045,01,02,OBJ165182755394,MAT,QM000002,"",X,20250522,20250522,20250526,20250522,20250526,876155499027838237,P045,P038,BATCH23733,VEN34333,K,2815.788,514.639,3310.37,119.921,0.202,PC3952,GB11,1000,COST1790,0002,005
100,100000000156,P030,01,02,OBJ807595794728,MAT,QM000002,X,X,20251127,20251127,20251203,20251127,20251203,347689671830110601,P030,P040,BATCH46392,VEN08678,K,553.218,734.166,752.704,350.973,0.677,PC0856,GB27,2000,COST1875,0004,003
100,100000000157,P002,04,01,OBJ036915594284,INV,QM000002,X,"",20251031,20251031,20251106,20251031,20251106,244245592333865546,P002,P038,BATCH34795,VEN52763,K,2797.883,1231.09,3070.952,247.436,0.325,PC6556,GB47,2000,COST2929,0001,005
100,100000000158,P016,08,03,OBJ143866322702,PUR,QM000002,X,X,20251030,20251030,20251107,20251030,20251107,415697881431619580,P016,P019,BATCH67288,VEN57448,"",4700.126,3973.271,3141.078,362.124,0.583,PC9061,GB20,2000,COST3471,0003,006
100,100000000159,P050,01,01,OBJ545588450615,MAT,QM000001,X,"",20250804,20250804,20250811,20250804,20250811,861733752822619278,P050,P003,BATCH93998,VEN24558,K,1147.083,1030.935,3350.242,5.411,0.137,PC7716,GB94,2000,COST7225,0002,006
100,100000000160,P031,08,02,OBJ996112535544,PUR,QM000002,X,X,20250725,20250725,20250802,20250725,20250802,510568593161104166,P031,P026,BATCH96475,VEN98762,K,3754.622,1170.309,1789.725,483.369,0.311,PC2023,GB41,2000,COST3261,0004,003
100,100000000161,P011,04,03,OBJ780068114921,PUR,QM000002,X,X,20250327,20250327,20250402,20250327,20250402,148725268785299363,P011,P041,BATCH64334,VEN72282,"",234.371,2118.052,2836.442,88.294,0.766,PC0055,GB77,2000,COST8487,0002,003
100,100000000162,P014,04,02,OBJ829979688457,MAT,QM000002,X,"",20250411,20250411,20250418,20250411,20250418,739896108106711764,P014,P037,BATCH83174,VEN56424,K,3590.288,569.277,566.094,200.781,0.751,PC0082,GB54,2000,COST7807,0004,002
100,100000000163,P018,08,02,OBJ740649308536,INV,QM000002,X,X,20260202,20260202,20260205,20260202,20260205,685847171444438496,P018,P018,BATCH86632,VEN66341,"",3507.929,2043.868,3803.437,407.687,0.695,PC6389,GB44,1000,COST8463,0001,010
100,100000000164,P003,04,01,OBJ224179749735,MAT,QM000001,X,X,20251230,20251230,20260103,20251230,20260103,992279177841757094,P003,P044,BATCH02080,VEN21442,K,2071.696,1360.107,504.23,163.173,0.808,PC7031,GB20,2000,COST7356,0001,006
100,100000000165,P029,04,03,OBJ757051204618,MAT,QM000001,X,X,20250615,20250615,20250621,20250615,20250621,502067306234165198,P029,P011,BATCH72346,VEN01367,"",771.707,3533.624,1961.773,93.776,0.708,PC3037,GB18,1000,COST3764,0005,009
100,100000000166,P045,01,01,OBJ208814743503,MAT,QM000002,"","",20260129,20260129,20260203,20260129,20260203,825251757703815433,P045,P009,BATCH13650,VEN24916,K,3617.691,115.605,437.01,317.79,0.491,PC3009,GB79,2000,COST2513,0003,002
100,100000000167,P039,08,03,OBJ195005281273,MAT,QM000002,"",X,20250419,20250419,20250423,20250419,20250423,524790668722036037,P039,P034,BATCH58573,VEN06524,K,3936.447,599.933,3658.117,98.035,0.721,PC0778,GB48,2000,COST7392,0001,008
100,100000000168,P018,04,03,OBJ574982182744,MAT,QM000002,"",X,20250907,20250907,20250917,20250907,20250917,351798030965246094,P018,P044,BATCH85708,VEN62095,"",1766.13,3631.535,3256.8,271.735,0.57,PC9351,GB86,1000,COST3878,0005,002
100,100000000169,P044,01,01,OBJ456511810220,PUR,QM000002,X,X,20250418,20250418,20250426,20250418,20250426,671686447530600220,P044,P004,BATCH31731,VEN09678,K,2395.82,167.465,2936.717,1.081,0.741,PC9940,GB53,1000,COST9103,0005,004
100,100000000170,P039,08,03,OBJ170586509480,MAT,QM000002,X,X,20251019,20251019,20251020,20251019,20251020,226910360984046975,P039,P023,BATCH14138,VEN11386,"",3828.315,1678.128,418.872,57.739,0.088,PC3383,GB92,2000,COST8861,0002,004
100,100000000171,P034,01,02,OBJ957612286852,MAT,QM000001,X,X,20251128,20251128,20251129,20251128,20251129,221226429179970772,P034,P033,BATCH89755,VEN85566,K,3972.589,2200.882,2891.071,419.778,0.663,PC5939,GB83,2000,COST6845,0004,001
100,100000000172,P035,08,03,OBJ760049082404,MAT,QM000002,"","",20260207,20260207,20260209,20260207,20260209,881710291572920198,P035,P003,BATCH33504,VEN88899,K,1761.28,63.179,1746.011,465.176,0.629,PC2107,GB52,1000,COST2459,0001,005
100,100000000173,P027,04,03,OBJ441969315727,PUR,QM000002,X,"",20250523,20250523,20250602,20250523,20250602,974550682135106706,P027,P038,BATCH91940,VEN96105,K,1103.295,1818.635,2803.235,208.457,0.469,PC5661,GB39,1000,COST0604,0002,008
100,100000000174,P013,08,01,OBJ589258320679,PUR,QM000002,"","",20250831,20250831,20250909,20250831,20250909,696659172397065723,P013,P010,BATCH98136,VEN46225,"",471.064,602.488,1920.826,421.232,0.4,PC1790,GB86,2000,COST4168,0002,006
100,100000000175,P026,01,01,OBJ227837693898,PUR,QM000001,"","",20250730,20250730,20250804,20250730,20250804,558068933341552452,P026,P015,BATCH33146,VEN59116,"",2022.628,2486.428,2641.464,393.333,0.713,PC6553,GB55,1000,COST9042,0001,008
100,100000000176,P040,08,02,OBJ979270335211,PUR,QM000001,"","",20260217,20260217,20260225,20260217,20260225,799023857495692482,P040,P050,BATCH03924,VEN05147,"",1175.981,2835.221,689.825,460.01,0.959,PC7053,GB83,2000,COST3884,0002,009
100,100000000177,P046,08,02,OBJ920698042043,MAT,QM000002,"","",20250909,20250909,20250911,20250909,20250911,903604063500122744,P046,P009,BATCH94070,VEN16451,"",4426.424,343.234,1877.386,283.424,0.282,PC0463,GB68,1000,COST1579,0002,010
100,100000000178,P018,08,03,OBJ238780038457,INV,QM000002,X,X,20250903,20250903,20250912,20250903,20250912,157479511867700117,P018,P036,BATCH62055,VEN54384,"",2938.002,3070.31,3612.744,274.699,0.905,PC0460,GB84,2000,COST3256,0002,007
100,100000000179,P010,01,02,OBJ168936392649,PUR,QM000001,X,X,20251019,20251019,20251024,20251019,20251024,637126903614777133,P010,P010,BATCH57823,VEN29832,K,4092.128,2562.108,1085.436,436.383,0.592,PC4826,GB29,1000,COST2518,0003,005
100,100000000180,P017,04,01,OBJ125205664742,PUR,QM000001,"","",20250904,20250904,20250914,20250904,20250914,638198204780049269,P017,P042,BATCH31220,VEN99499,"",2448.054,199.746,2744.405,172.228,0.486,PC9393,GB30,1000,COST5172,0003,003
100,100000000181,P046,01,01,OBJ975267722330,MAT,QM000001,"",X,20250823,20250823,20250831,20250823,20250831,131115957871366775,P046,P047,BATCH60463,VEN33127,"",3498.474,2553.982,1288.99,16.16,0.456,PC9757,GB36,1000,COST6096,0002,005
100,100000000182,P020,04,02,OBJ699988081770,INV,QM000001,X,"",20251111,20251111,20251121,20251111,20251121,501481770151881027,P020,P046,BATCH38860,VEN86803,"",2288.375,2269.613,426.502,479.157,0.807,PC4764,GB47,2000,COST2649,0004,009
100,100000000183,P048,08,01,OBJ827718129826,INV,QM000002,"","",20260123,20260123,20260130,20260123,20260130,856932303963842816,P048,P040,BATCH65702,VEN79371,"",4687.817,3255.836,3923.374,110.348,0.277,PC4521,GB11,1000,COST7518,0004,003
100,100000000184,P009,01,02,OBJ892686025922,INV,QM000002,"",X,20251106,20251106,20251116,20251106,20251116,154746759074794358,P009,P015,BATCH22064,VEN47421,"",367.968,1375.798,70.184,204.957,0.339,PC2309,GB40,1000,COST7778,0002,004
100,100000000185,P047,01,03,OBJ973397767199,PUR,QM000001,X,"",20251213,20251213,20251215,20251213,20251215,977842546645944937,P047,P012,BATCH03849,VEN83022,"",1654.787,3689.533,3884.947,306.47,0.598,PC0502,GB09,1000,COST9451,0002,004
100,100000000186,P012,01,03,OBJ622499982795,PUR,QM000001,X,X,20250310,20250310,20250313,20250310,20250313,694243493919524860,P012,P050,BATCH01455,VEN61681,K,2765.27,1600.165,3695.464,437.332,0.212,PC4721,GB45,2000,COST8683,0002,007
100,100000000187,P015,08,01,OBJ901981794695,PUR,QM000001,X,"",20251102,20251102,20251110,20251102,20251110,642157189367176268,P015,P017,BATCH48995,VEN29978,"",1752.474,3027.097,3597.337,363.109,0.796,PC7729,GB34,2000,COST3010,0005,004
100,100000000188,P044,04,01,OBJ139660558303,MAT,QM000001,X,"",20250810,20250810,20250820,20250810,20250820,642520823877708305,P044,P046,BATCH44144,VEN88501,"",3403.297,3637.017,3141.99,157.771,0.329,PC5569,GB90,2000,COST2355,0005,009
100,100000000189,P013,08,02,OBJ770272785760,INV,QM000002,"",X,20260124,20260124,20260203,20260124,20260203,522920600144130266,P013,P032,BATCH84958,VEN80395,K,1425.225,427.129,2946.806,174.985,0.634,PC5124,GB05,2000,COST6829,0005,009
100,100000000190,P025,08,03,OBJ291450461735,MAT,QM000002,X,"",20250930,20250930,20251001,20250930,20251001,118024501250594115,P025,P032,BATCH74384,VEN21503,K,1640.046,3947.52,192.809,44.968,0.567,PC1780,GB78,2000,COST2357,0004,001
100,100000000191,P017,01,02,OBJ845218230768,INV,QM000002,"","",20251116,20251116,20251126,20251116,20251126,753617100608812327,P017,P002,BATCH10409,VEN15701,K,2234.293,2279.32,2890.28,117.159,0.36,PC8409,GB43,1000,COST5334,0004,005
100,100000000192,P014,01,02,OBJ571422410988,MAT,QM000001,"","",20250602,20250602,20250605,20250602,20250605,829398082378765375,P014,P043,BATCH13858,VEN54249,K,788.389,1086.953,766.992,490.937,0.543,PC3214,GB95,2000,COST8702,0005,002
